Segment,Supplier,Brand Family,Brand,Product,Package,Servings per Case,Cases,Num Units,Tax Cost,Laid-in Cost,Discount,Participation,Full Price,Unit Price,Ext Price,Load Sheet Date
Wine,Chateau Diana Winery,Chateau Diana,Chateau Diana Caberner Sauvigon,200171 Chateau Diana Caberner Sauvigon 12/750 mL Btl,1/12/750ml Btl,23,0,0,$2.080313,$57.00,$0.00,$0.00,$90.00,$90.00,$0.00,11/11/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200312 Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,13,0,0,$13.948284,$59.129630,$2.75,$0.00,$78.00,$75.25,$0.00,11/4/2025
Spirits,Travelers Club,Travelers Club,TRAVELERS CLUB,200404 Traveler's Club Vodka 6/1.75 L Btl,6/1.75 Liter Btl,29,0,0,$15.255936,$27.18,$20.00,$0.00,$68.00,$48.00,$0.00,11/4/2025
Spirits,Travelers Club,Travelers Club,TRAVELERS CLUB,200401 Travelers Club Vodka 48/200 mL Btl,48/200ml Btl,13,2,2,$13.948284,$45.57,$3.50,$0.00,$71.50,$68.00,$136.00,11/4/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200313 Pride & Clarke Vodka 24/375 mL Btl,24/375ml Btl,24,1,1,$13.076517,$46.50,$5.75,$2.00,$71.00,$65.25,$65.25,11/4/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200312 Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,13,0,0,$13.948284,$59.129630,$5.75,$2.00,$78.00,$72.25,$0.00,11/4/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200311 Pride & Clarke Vodka 12/1 L Btl,12/1 Liter Btl,33,1,1,$17.435355,$53.00,$0.00,$0.00,$80.00,$80.00,$80.00,11/4/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200310 Pride & Clarke Vodka 6/1.75 L Btl,6/1.75 Liter Btl,29,3,3,$15.255936,$43.75,$2.50,$0.00,$72.00,$69.50,$208.50,11/4/2025
Spirits,Travelers Club,Travelers Club,TRAVELERS CLUB,200401 Travelers Club Vodka 48/200 mL Btl,48/200ml Btl,13,1,1,$13.948284,$45.57,$0.00,$0.00,$71.50,$71.50,$71.50,11/4/2025
Spirits,Molly's,Molly's,Molly's Irish Cream,200291 Molly's Irish Cream 6/1.75 L Btl,6/1.75 Liter Btl,29,0,0,$15.255936,$94.00,$0.00,$0.00,$174.00,$174.00,$0.00,11/4/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200312 Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,13,0,0,$13.948284,$59.129630,$2.00,$0.00,$78.00,$76.00,$0.00,11/4/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200313 Pride & Clarke Vodka 24/375 mL Btl,24/375ml Btl,24,3,3,$13.076517,$46.50,$2.00,$0.00,$71.00,$69.00,$207.00,11/4/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200312 Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,13,0,0,$13.948284,$59.129630,$2.75,$0.00,$78.00,$75.25,$0.00,11/4/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200313 Pride & Clarke Vodka 24/375 mL Btl,24/375ml Btl,24,2,2,$13.076517,$46.50,$2.75,$0.00,$71.00,$68.25,$136.50,11/4/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200312 Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,13,0,0,$13.948284,$59.129630,$5.75,$2.00,$78.00,$72.25,$0.00,11/4/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200312 Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,13,0,0,$13.948284,$59.129630,$2.75,$0.00,$78.00,$75.25,$0.00,11/4/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200312 Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,13,0,0,$13.948284,$59.129630,$2.00,$0.00,$78.00,$76.00,$0.00,11/5/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200312 Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,13,0,0,$13.948284,$59.129630,$5.75,$2.00,$78.00,$72.25,$0.00,11/4/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200314 Pride & Clarke Vodka 1/12/750 mL Btl,1/12/750ml Btl,23,1,1,$13.076517,$41.00,$5.40,$0.00,$70.00,$64.60,$64.60,11/4/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200313 Pride & Clarke Vodka 24/375 mL Btl,24/375ml Btl,24,2,2,$13.076517,$46.50,$2.75,$0.00,$71.00,$68.25,$136.50,11/4/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200310 Pride & Clarke Vodka 6/1.75 L Btl,6/1.75 Liter Btl,29,2,2,$15.255936,$43.75,$2.50,$0.00,$72.00,$69.50,$139.00,11/4/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200312 Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,13,0,0,$13.948284,$59.129630,$5.75,$2.00,$78.00,$72.25,$0.00,11/4/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200314 Pride & Clarke Vodka 1/12/750 mL Btl,1/12/750ml Btl,23,1,1,$13.076517,$41.00,$5.40,$0.00,$70.00,$64.60,$64.60,11/4/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200313 Pride & Clarke Vodka 24/375 mL Btl,24/375ml Btl,24,4,4,$13.076517,$46.50,$5.75,$2.00,$71.00,$65.25,$261.00,11/4/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200312 Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,13,0,0,$13.948284,$59.129630,$5.75,$2.00,$78.00,$72.25,$0.00,11/4/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200311 Pride & Clarke Vodka 12/1 L Btl,12/1 Liter Btl,33,1,1,$17.435355,$53.00,$0.00,$0.00,$80.00,$80.00,$80.00,11/4/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200310 Pride & Clarke Vodka 6/1.75 L Btl,6/1.75 Liter Btl,29,2,2,$15.255936,$43.75,$2.50,$0.00,$72.00,$69.50,$139.00,11/4/2025
Spirits,Travelers Club,Travelers Club,TRAVELERS CLUB,200404 Traveler's Club Vodka 6/1.75 L Btl,6/1.75 Liter Btl,29,3,3,$15.255936,$27.18,$20.00,$0.00,$68.00,$48.00,$144.00,11/4/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200312 Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,13,0,0,$13.948284,$59.129630,$5.75,$2.00,$78.00,$72.25,$0.00,11/3/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200314 Pride & Clarke Vodka 1/12/750 mL Btl,1/12/750ml Btl,23,2,2,$13.076517,$41.00,$5.40,$0.00,$70.00,$64.60,$129.20,11/3/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200313 Pride & Clarke Vodka 24/375 mL Btl,24/375ml Btl,24,10,10,$13.076517,$46.50,$5.75,$2.00,$71.00,$65.25,$652.50,11/3/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200312 Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,13,0,0,$13.948284,$59.129630,$5.75,$2.00,$78.00,$72.25,$0.00,11/3/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200313 Pride & Clarke Vodka 24/375 mL Btl,24/375ml Btl,24,2,2,$13.076517,$46.50,$2.75,$0.00,$71.00,$68.25,$136.50,11/3/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200312 Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,13,0,0,$13.948284,$59.129630,$2.75,$0.00,$78.00,$75.25,$0.00,11/3/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200314 Pride & Clarke Vodka 1/12/750 mL Btl,1/12/750ml Btl,23,1,1,$13.076517,$41.00,$5.40,$0.00,$70.00,$64.60,$64.60,11/3/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200313 Pride & Clarke Vodka 24/375 mL Btl,24/375ml Btl,24,7,7,$13.076517,$46.50,$5.75,$2.00,$71.00,$65.25,$456.75,11/3/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200312 Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,13,0,0,$13.948284,$59.129630,$5.75,$2.00,$78.00,$72.25,$0.00,11/3/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200310 Pride & Clarke Vodka 6/1.75 L Btl,6/1.75 Liter Btl,29,1,1,$15.255936,$43.75,$2.50,$0.00,$72.00,$69.50,$69.50,11/3/2025
Spirits,Travelers Club,Travelers Club,TRAVELERS CLUB,200404 Traveler's Club Vodka 6/1.75 L Btl,6/1.75 Liter Btl,29,5,5,$15.255936,$27.18,$20.00,$0.00,$68.00,$48.00,$240.00,11/3/2025
Spirits,Travelers Club,Travelers Club,TRAVELERS CLUB,200402 Travelers Club Vodka 24/375 mL Btl,24/375ml Btl,24,1,1,$13.076517,$39.45,$4.74,$0.00,$64.50,$59.76,$59.76,11/3/2025
Spirits,Travelers Club,Travelers Club,TRAVELERS CLUB,200404 Traveler's Club Vodka 6/1.75 L Btl,6/1.75 Liter Btl,29,3,3,$15.255936,$27.18,$20.00,$0.00,$68.00,$48.00,$144.00,11/3/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200313 Pride & Clarke Vodka 24/375 mL Btl,24/375ml Btl,24,5,5,$13.076517,$46.50,$5.75,$2.00,$71.00,$65.25,$326.25,11/3/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200312 Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,13,0,0,$13.948284,$59.129630,$5.75,$2.00,$78.00,$72.25,$0.00,11/3/2025
Spirits,Bardstown Bourbon Co,Bardstown Bourbon,Bardstown Origin Series Bottle-In-Bond,201055 Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,1/750ML,6,1,6,$0.181615,$26.00,$3.00,$0.00,$40.666667,$37.666667,$226.00,11/3/2025
Wine,Caravella Inc,Caravella,Lou Lou Bubbly Brut Rose,200736 Lou Lou Bubbly Brut Rose 1/12/12 oz Can,1/12/12oz Can,1,0,0,$1.968750,$29.50,$10.50,$0.00,$44.00,$33.50,$0.00,11/3/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200313 Pride & Clarke Vodka 24/375 mL Btl,24/375ml Btl,24,2,2,$13.076517,$46.50,$2.00,$0.00,$71.00,$69.00,$138.00,11/3/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200312 Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,13,1,1,$13.948284,$59.129630,$2.00,$0.00,$78.00,$76.00,$76.00,11/3/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200310 Pride & Clarke Vodka 6/1.75 L Btl,6/1.75 Liter Btl,29,1,1,$15.255936,$43.75,$0.00,$0.00,$72.00,$72.00,$72.00,11/3/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200313 Pride & Clarke Vodka 24/375 mL Btl,24/375ml Btl,24,0,0,$13.076517,$46.50,$2.00,$0.00,$71.00,$69.00,$0.00,11/3/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200312 Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,13,0,0,$13.948284,$59.129630,$2.00,$0.00,$78.00,$76.00,$0.00,11/3/2025
Spirits,Pabst Brewing Company,New Holland Brewing Co,New Holland Dragon's Milk Reserve Coconut Rum,11062 New Holland Dragon's Milk Reserve Coconut Rum 6/4/12 oz Btl,6/4/12oz NR,24,0,0,$0.27,$55.51,$0.00,$0.00,$80.00,$80.00,$0.00,11/3/2025
Wine,Caravella Inc,Caravella,Lou Lou Bubbly Brut Rose,200736 Lou Lou Bubbly Brut Rose 1/12/12 oz Can,1/12/12oz Can,1,0,0,$1.968750,$29.50,$10.50,$0.00,$44.00,$33.50,$0.00,11/3/2025
Wine,Caravella Inc,Caravella,Lou Lou Bubbly Semi Sweet Rose,200737 Lou Lou Bubbly Semi Sweet Rose 1/12/12 oz Can,1/12/12oz Can,1,1,1,$1.968750,$29.50,$10.50,$0.00,$44.00,$33.50,$33.50,11/3/2025
Spirits,Travelers Club,Travelers Club,TRAVELERS CLUB,200404 Traveler's Club Vodka 6/1.75 L Btl,6/1.75 Liter Btl,29,3,3,$15.255936,$27.18,$20.00,$0.00,$68.00,$48.00,$144.00,11/3/2025
Spirits,Travelers Club,Travelers Club,TRAVELERS CLUB,200402 Travelers Club Vodka 24/375 mL Btl,24/375ml Btl,24,1,1,$13.076517,$39.45,$4.74,$0.00,$64.50,$59.76,$59.76,11/3/2025
Spirits,Travelers Club,Travelers Club,TRAVELERS CLUB,200401 Travelers Club Vodka 48/200 mL Btl,48/200ml Btl,13,1,1,$13.948284,$45.57,$3.50,$0.00,$71.50,$68.00,$68.00,11/3/2025
Spirits,Travelers Club,Travelers Club,TRAVELERS CLUB,200400 Travelers Club Vodka 12/1 L Btl,12/1 Liter Btl,33,1,1,$17.435355,$41.92,$10.00,$0.00,$78.00,$68.00,$68.00,11/3/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200312 Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,13,0,0,$13.948284,$59.129630,$5.75,$2.00,$78.00,$72.25,$0.00,11/3/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200310 Pride & Clarke Vodka 6/1.75 L Btl,6/1.75 Liter Btl,29,1,1,$15.255936,$43.75,$2.50,$0.00,$72.00,$69.50,$69.50,11/3/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200313 Pride & Clarke Vodka 24/375 mL Btl,24/375ml Btl,24,1,1,$13.076517,$46.50,$2.00,$0.00,$71.00,$69.00,$69.00,11/3/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200312 Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,13,0,0,$13.948284,$59.129630,$2.00,$0.00,$78.00,$76.00,$0.00,11/3/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200312 Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,13,0,0,$0.00,$0.00,$0.00,$0.00,$78.00,$72.25,$0.00,10/31/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200312 Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,13,0,0,$0.00,$0.00,$0.00,$0.00,$78.00,$76.00,$0.00,10/31/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200312 Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,13,0,0,$0.00,$0.00,$0.00,$0.00,$78.00,$75.25,$0.00,10/31/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200312 Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,13,0,0,$0.00,$0.00,$0.00,$0.00,$78.00,$76.00,$0.00,10/31/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200312 Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,13,0,0,$0.00,$0.00,$0.00,$0.00,$78.00,$76.00,$0.00,10/31/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200312 Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,13,0,0,$0.00,$0.00,$0.00,$0.00,$78.00,$75.25,$0.00,10/31/2025
Spirits,Travelers Club,Travelers Club,TRAVELERS CLUB,200402 Travelers Club Vodka 24/375 mL Btl,24/375ml Btl,24,2,2,$13.076517,$39.45,$4.74,$0.00,$64.50,$59.76,$119.52,10/31/2025
Spirits,Travelers Club,Travelers Club,TRAVELERS CLUB,200404 Traveler's Club Vodka 6/1.75 L Btl,6/1.75 Liter Btl,29,4,4,$15.255936,$27.18,$20.00,$0.00,$68.00,$48.00,$192.00,10/31/2025
Spirits,Travelers Club,Travelers Club,TRAVELERS CLUB,200404 Traveler's Club Vodka 6/1.75 L Btl,6/1.75 Liter Btl,29,(4),(4),$15.255936,$27.18,$20.00,$0.00,$68.00,$48.00,($192.00),10/31/2025
Spirits,Travelers Club,Travelers Club,TRAVELERS CLUB,200402 Travelers Club Vodka 24/375 mL Btl,24/375ml Btl,24,(2),(2),$13.076517,$39.45,$4.74,$0.00,$64.50,$59.76,($119.52),10/31/2025
Spirits,Molly's,Molly's,Molly's Irish Cream,200294 Molly's Irish Cream 1/12/750 mL Btl,1/12/750ml Btl,23,1,1,$13.076517,$102.00,$49.92,$0.00,$175.92,$126.00,$126.00,11/7/2025
Spirits,Molly's,Molly's,Molly's Irish Cream,200292 Molly's Irish Cream 12/1 L Btl,12/1 Liter Btl,33,2,2,$17.435355,$133.00,$33.60,$0.00,$192.00,$158.40,$316.80,11/7/2025
Spirits,Molly's,Molly's,Molly's Irish Cream,200293 Molly's Irish Cream 60/50 mL Btl,60/50ml Btl,16,5,5,$4.358839,$46.60,$12.00,$0.00,$81.00,$69.00,$345.00,11/7/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200311 Pride & Clarke Vodka 12/1 L Btl,12/1 Liter Btl,33,2,2,$17.435355,$53.00,$0.00,$0.00,$80.00,$80.00,$160.00,11/3/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200314 Pride & Clarke Vodka 1/12/750 mL Btl,1/12/750ml Btl,23,1,1,$13.076517,$41.00,$5.40,$0.00,$70.00,$64.60,$64.60,11/4/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200311 Pride & Clarke Vodka 12/1 L Btl,12/1 Liter Btl,33,2,2,$17.435355,$53.00,$0.00,$0.00,$80.00,$80.00,$160.00,11/4/2025
Spirits,Travelers Club,Travelers Club,TRAVELERS CLUB,200409 Travelers Club Gin 48/200 mL Btl,48/200ml Btl,13,0,0,$13.948284,$46.37,$2.50,$0.00,$74.50,$72.00,$0.00,11/3/2025
Spirits,Travelers Club,Travelers Club,TRAVELERS CLUB,200408 Travelers Club Gin 12/1 L Btl,12/1 Liter Btl,33,0,0,$17.435355,$46.85,$2.35,$0.00,$74.50,$72.15,$0.00,11/3/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200314 Pride & Clarke Vodka 1/12/750 mL Btl,1/12/750ml Btl,23,2,2,$13.076517,$41.00,$5.40,$0.00,$70.00,$64.60,$129.20,11/3/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200313 Pride & Clarke Vodka 24/375 mL Btl,24/375ml Btl,24,5,5,$13.076517,$46.50,$2.75,$0.00,$71.00,$68.25,$341.25,11/3/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200312 Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,13,0,0,$0.00,$0.00,$0.00,$0.00,$78.00,$75.25,$0.00,10/30/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200312 Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,13,0,0,$0.00,$0.00,$0.00,$0.00,$78.00,$75.25,$0.00,10/30/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200312 Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,13,0,0,$0.00,$0.00,$0.00,$0.00,$78.00,$76.00,$0.00,10/30/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200312 Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,13,0,0,$0.00,$0.00,$0.00,$0.00,$78.00,$72.25,$0.00,10/30/2025
Wine,Savorian INC,Castellani Etichetta Gialla,Castellani Etichetta Gialla Pinot Noir,100953 Castellani Etichetta Gialla Pinot Noir 1/12/750 mL Btl,1/12/750ml Btl,23,0,0,$0.00,$0.00,$0.00,$0.00,$85.00,$80.00,$0.00,10/30/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200314 Pride & Clarke Vodka 1/12/750 mL Btl,1/12/750ml Btl,23,(1),(1),$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,10/30/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200310 Pride & Clarke Vodka 6/1.75 L Btl,6/1.75 Liter Btl,29,(1),(1),$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,10/30/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200314 Pride & Clarke Vodka 1/12/750 mL Btl,1/12/750ml Btl,23,1,1,$0.00,$22.040939,$0.00,$0.00,$0.00,$0.00,$0.00,10/30/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200310 Pride & Clarke Vodka 6/1.75 L Btl,6/1.75 Liter Btl,29,1,1,$0.00,$49.586037,$0.00,$0.00,$0.00,$0.00,$0.00,10/30/2025
Spirits,Bardstown Bourbon Co,Bardstown Bourbon,Green River 1885,201065 Green River 1/1 L Btl,1/1LTR,12,1,12,$0.121064,$11.083333,$1.833333,$0.00,$18.333333,$16.50,$198.00,11/3/2025
Spirits,Bardstown Bourbon Co,Bardstown Green River,Bardstown Green River Wheated,201054 Green River Wheated 1/750 mL,1/750ML,6,2,12,$0.181615,$17.833333,$1.166667,$0.00,$26.833333,$25.666666,$308.00,11/3/2025
Spirits,Bardstown Bourbon Co,Bardstown Green River,Bardstown Green River Rye,201053 Green River Rye 1/750 mL,1/750ML,6,0.333333,2,$0.181615,$17.833333,$1.166667,$0.00,$26.833333,$25.666666,$51.33,11/3/2025
Spirits,Travelers Club,Travelers Club,TRAVELERS CLUB,200404 Traveler's Club Vodka 6/1.75 L Btl,6/1.75 Liter Btl,29,0,0,$15.255936,$27.18,$20.00,$0.00,$68.00,$48.00,$0.00,10/31/2025
Spirits,Travelers Club,Travelers Club,TRAVELERS CLUB,200404 Traveler's Club Vodka 6/1.75 L Btl,6/1.75 Liter Btl,29,5,5,$15.255936,$27.18,$20.00,$0.00,$68.00,$48.00,$240.00,10/31/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200310 Pride & Clarke Vodka 6/1.75 L Btl,6/1.75 Liter Btl,29,1,1,$15.255936,$43.75,$0.00,$0.00,$72.00,$72.00,$72.00,10/31/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200312 Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,13,0,0,$13.948284,$59.129630,$2.00,$0.00,$78.00,$76.00,$0.00,10/31/2025
Spirits,Travelers Club,Travelers Club,TRAVELERS CLUB,200402 Travelers Club Vodka 24/375 mL Btl,24/375ml Btl,24,1,1,$13.076517,$39.45,$4.74,$0.00,$64.50,$59.76,$59.76,10/31/2025
Spirits,Travelers Club,Travelers Club,TRAVELERS CLUB,200401 Travelers Club Vodka 48/200 mL Btl,48/200ml Btl,13,2,2,$13.948284,$45.57,$3.50,$0.00,$71.50,$68.00,$136.00,10/31/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200313 Pride & Clarke Vodka 24/375 mL Btl,24/375ml Btl,24,3,3,$13.076517,$46.50,$2.75,$0.00,$71.00,$68.25,$204.75,10/31/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200314 Pride & Clarke Vodka 1/12/750 mL Btl,1/12/750ml Btl,23,2,2,$13.076517,$41.00,$5.40,$0.00,$70.00,$64.60,$129.20,11/3/2025
Spirits,Molly's,Molly's,Molly's Irish Cream,200291 Molly's Irish Cream 6/1.75 L Btl,6/1.75 Liter Btl,29,1,1,$15.255936,$94.00,$49.03,$0.00,$174.00,$124.97,$124.97,11/3/2025
Spirits,Travelers Club,Travelers Club,TRAVELERS CLUB,200404 Traveler's Club Vodka 6/1.75 L Btl,6/1.75 Liter Btl,29,5,5,$15.255936,$27.18,$20.00,$0.00,$68.00,$48.00,$240.00,10/31/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200314 Pride & Clarke Vodka 1/12/750 mL Btl,1/12/750ml Btl,23,1,1,$13.076517,$41.00,$5.40,$0.00,$70.00,$64.60,$64.60,10/31/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200313 Pride & Clarke Vodka 24/375 mL Btl,24/375ml Btl,24,1,1,$13.076517,$46.50,$5.75,$2.00,$71.00,$65.25,$65.25,10/31/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200312 Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,13,0,0,$13.948284,$59.129630,$5.75,$2.00,$78.00,$72.25,$0.00,10/31/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200311 Pride & Clarke Vodka 12/1 L Btl,12/1 Liter Btl,33,1,1,$17.435355,$53.00,$0.00,$0.00,$80.00,$80.00,$80.00,10/31/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200310 Pride & Clarke Vodka 6/1.75 L Btl,6/1.75 Liter Btl,29,1,1,$15.255936,$43.75,$2.50,$0.00,$72.00,$69.50,$69.50,10/31/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200310 Pride & Clarke Vodka 6/1.75 L Btl,6/1.75 Liter Btl,29,1,1,$15.255936,$43.75,$0.00,$0.00,$72.00,$72.00,$72.00,10/31/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200314 Pride & Clarke Vodka 1/12/750 mL Btl,1/12/750ml Btl,23,0,0,$13.076517,$41.00,$0.00,$0.00,$70.00,$70.00,$0.00,10/31/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200313 Pride & Clarke Vodka 24/375 mL Btl,24/375ml Btl,24,0,0,$13.076517,$46.50,$0.00,$0.00,$71.00,$71.00,$0.00,10/31/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200312 Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,13,0,0,$13.948284,$59.129630,$0.00,$0.00,$78.00,$78.00,$0.00,10/31/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200310 Pride & Clarke Vodka 6/1.75 L Btl,6/1.75 Liter Btl,29,0,0,$15.255936,$43.75,$0.00,$0.00,$72.00,$72.00,$0.00,10/31/2025
Spirits,Travelers Club,Travelers Club,TRAVELERS CLUB,200402 Travelers Club Vodka 24/375 mL Btl,24/375ml Btl,24,2,2,$13.076517,$39.45,$4.74,$0.00,$64.50,$59.76,$119.52,10/31/2025
Spirits,Travelers Club,Travelers Club,TRAVELERS CLUB,200401 Travelers Club Vodka 48/200 mL Btl,48/200ml Btl,13,1,1,$13.948284,$45.57,$3.50,$0.00,$71.50,$68.00,$68.00,10/31/2025
