Sales Rep Assigned,Product Num Name,Customer Num & Company,On-Off Premise,Load Sheet Date,Placement Count   6/1/2026 - 8/31/2026,Placement Count   9/1/2026 - 9/30/2026
Dave Ehlers,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,40010 Hackensack Liquors,Off Premise,7/28/2026,1.00,
Mike Ast,1163 Fever Tree Tonic Water Light 6/4/200 mL Btl,12011 Bottle King (A) Wayne,Off Premise,7/28/2026,1.00,
Jim Heaney,1169 Fever Tree Ginger Ale 6/4/200 mL Btl,24011 Shoppers Vineyard (A),Off Premise,7/28/2026,1.00,
Chris Payton,1170 Fever Tree Ginger Ale 3/8/150 mL Can,34007 Liquor Masters (P),Off Premise,7/28/2026,1.00,
Mike Ast,1160 Fever Tree Tonic Water 6/4/200 mL Btl,12011 Bottle King (A) Wayne,Off Premise,7/28/2026,1.00,
Dave Ehlers,1160 Fever Tree Tonic Water 6/4/200 mL Btl,40010 Hackensack Liquors,Off Premise,7/28/2026,1.00,
Jim Heaney,1160 Fever Tree Tonic Water 6/4/200 mL Btl,24011 Shoppers Vineyard (A),Off Premise,7/28/2026,1.00,
Chris Payton,1159 Fever Tree Club Soda 3/8/150 mL Can,34007 Liquor Masters (P),Off Premise,7/28/2026,1.00,
Dan Lagala,1161 Fever Tree Tonic Water 8/500 mL Btl,45004 Ridgefield Liq (Z),Off Premise,7/28/2026,1.00,
Phil Ernst,1160 Fever Tree Tonic Water 6/4/200 mL Btl,20106 Super Wine Warehse(P)Pate,Off Premise,7/28/2026,1.00,
Dave Ehlers,1157 Fever Tree Club Soda 6/4/200 mL Btl,40010 Hackensack Liquors,Off Premise,7/28/2026,1.00,
Dan Lagala,1158 Fever Tree Club Soda 8/500 mL Btl,45004 Ridgefield Liq (Z),Off Premise,7/28/2026,1.00,
Jim Heaney,1153 Fever Tree Blood Orange Ginger Beer 6/4/200 mL Btl,24011 Shoppers Vineyard (A),Off Premise,7/28/2026,1.00,
Phil Ernst,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,20106 Super Wine Warehse(P)Pate,Off Premise,7/28/2026,1.00,
Phil Ernst,1169 Fever Tree Ginger Ale 6/4/200 mL Btl,20106 Super Wine Warehse(P)Pate,Off Premise,7/28/2026,1.00,
Mike Ast,1162 Fever Tree Tonic Water 3/8/150 mL Can,12011 Bottle King (A) Wayne,Off Premise,7/28/2026,1.00,
Phil Ernst,1162 Fever Tree Tonic Water 3/8/150 mL Can,20106 Super Wine Warehse(P)Pate,Off Premise,7/28/2026,1.00,
Jim Heaney,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,24011 Shoppers Vineyard (A),Off Premise,7/28/2026,1.00,
Jim Heaney,1168 Fever Tree mediterranean Tonic Water 6/4/200 mL Btl,24011 Shoppers Vineyard (A),Off Premise,7/28/2026,1.00,
Jim Heaney,1175 Fever Tree Cucumber 6/4/200 mL Btl,24011 Shoppers Vineyard (A),Off Premise,7/28/2026,1.00,
Dave Ehlers,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,40010 Hackensack Liquors,Off Premise,7/28/2026,1.00,
Jim Heaney,1157 Fever Tree Club Soda 6/4/200 mL Btl,24011 Shoppers Vineyard (A),Off Premise,7/28/2026,1.00,
Jim Heaney,1176 Fever Tree Sicilian Lemonade 6/4/200 mL Btl,24011 Shoppers Vineyard (A),Off Premise,7/28/2026,1.00,
Jayson Romine,1176 Fever Tree Sicilian Lemonade 6/4/200 mL Btl,230114 Liquor Factory III Sparta,Off Premise,7/27/2026,1.00,
Jayson Romine,1160 Fever Tree Tonic Water 6/4/200 mL Btl,191010 Liquor Factory II Jefferson,Off Premise,7/27/2026,1.00,
Shane Barreca,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,60001 Bottle King (A) Dumont,Off Premise,7/27/2026,1.00,
Mike Ast,1157 Fever Tree Club Soda 6/4/200 mL Btl,96002 Wine & Spirit World(W),Off Premise,7/27/2026,1.00,
Shane Barreca,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,92011 Bottle King (A) Ramsey,Off Premise,7/27/2026,1.00,
Klejdi Lamo,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,190917 Shop Rite Liq (A)Wharton,Off Premise,7/27/2026,1.00,
Jayson Romine,1164 Fever Tree Tonic Water Light 8/500 mL Btl,191010 Liquor Factory II Jefferson,Off Premise,7/27/2026,1.00,
Dan Lagala,1160 Fever Tree Tonic Water 6/4/200 mL Btl,54006 Tenafly Fine Wine & Spirits,Off Premise,7/27/2026,1.00,
Chris Payton,1176 Fever Tree Sicilian Lemonade 6/4/200 mL Btl,79002 Hollywd Liq&Deli (A),Off Premise,7/27/2026,1.00,
Dan Lagala,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,54006 Tenafly Fine Wine & Spirits,Off Premise,7/27/2026,1.00,
Chris Payton,1175 Fever Tree Cucumber 6/4/200 mL Btl,79002 Hollywd Liq&Deli (A),Off Premise,7/27/2026,1.00,
Chris Payton,1154 Fever Tree Ginger Beer 8/500 mL Btl,76010 Usa Wine Traders Club (Saddle Brook),Off Premise,7/27/2026,1.00,
Chris Payton,1155 Fever Tree Ginger Beer 3/8/150 mL Can,76010 Usa Wine Traders Club (Saddle Brook),Off Premise,7/27/2026,1.00,
Shane Barreca,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,92011 Bottle King (A) Ramsey,Off Premise,7/27/2026,1.00,
Mike Ast,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,12011 Bottle King (A) Wayne,Off Premise,7/27/2026,1.00,
Klejdi Lamo,1162 Fever Tree Tonic Water 3/8/150 mL Can,190917 Shop Rite Liq (A)Wharton,Off Premise,7/27/2026,1.00,
Chris Payton,1157 Fever Tree Club Soda 6/4/200 mL Btl,79002 Hollywd Liq&Deli (A),Off Premise,7/27/2026,1.00,
Mike Ast,1155 Fever Tree Ginger Beer 3/8/150 mL Can,96002 Wine & Spirit World(W),Off Premise,7/27/2026,1.00,
Chris Payton,1167 Fever Tree Elderflower Tonic Water 3/8/150 mL Can,79002 Hollywd Liq&Deli (A),Off Premise,7/27/2026,1.00,
Chris Payton,1176 Fever Tree Sicilian Lemonade 6/4/200 mL Btl,76010 Usa Wine Traders Club (Saddle Brook),Off Premise,7/27/2026,1.00,
Chris Payton,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,38008 Shop Rite Liq.(A)Lodi,Off Premise,7/27/2026,1.00,
Dan Lagala,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,54006 Tenafly Fine Wine & Spirits,Off Premise,7/27/2026,1.00,
Mike Ast,1165 Fever Tree Tonic Water Light 3/8/150 mL Can,96002 Wine & Spirit World(W),Off Premise,7/27/2026,1.00,
Shane Barreca,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,73003 Bottle King (A) Hillsdale,Off Premise,7/27/2026,1.00,
Jayson Romine,1162 Fever Tree Tonic Water 3/8/150 mL Can,230114 Liquor Factory III Sparta,Off Premise,7/27/2026,1.00,
Chris Payton,1180 Fever Tree Classic Margarita Light Mix 6/750 mL Btl,76010 Usa Wine Traders Club (Saddle Brook),Off Premise,7/27/2026,1.00,
Mike Ast,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,12011 Bottle King (A) Wayne,Off Premise,7/27/2026,1.00,
Chris Payton,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,79002 Hollywd Liq&Deli (A),Off Premise,7/27/2026,1.00,
Chris Payton,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,38008 Shop Rite Liq.(A)Lodi,Off Premise,7/27/2026,1.00,
Matt Powierski,1162 Fever Tree Tonic Water 3/8/150 mL Can,42011 Buzzzrite Liquors,Off Premise,7/27/2026,1.00,
Jayson Romine,1164 Fever Tree Tonic Water Light 8/500 mL Btl,230114 Liquor Factory III Sparta,Off Premise,7/27/2026,1.00,
Matt Powierski,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,42011 Buzzzrite Liquors,Off Premise,7/27/2026,1.00,
Chris Payton,1160 Fever Tree Tonic Water 6/4/200 mL Btl,79002 Hollywd Liq&Deli (A),Off Premise,7/27/2026,1.00,
Klejdi Lamo,1159 Fever Tree Club Soda 3/8/150 mL Can,190917 Shop Rite Liq (A)Wharton,Off Premise,7/27/2026,1.00,
Chris Payton,1158 Fever Tree Club Soda 8/500 mL Btl,76010 Usa Wine Traders Club (Saddle Brook),Off Premise,7/27/2026,1.00,
Chris Payton,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,79002 Hollywd Liq&Deli (A),Off Premise,7/27/2026,1.00,
Chris Payton,1160 Fever Tree Tonic Water 6/4/200 mL Btl,38008 Shop Rite Liq.(A)Lodi,Off Premise,7/27/2026,1.00,
Klejdi Lamo,1170 Fever Tree Ginger Ale 3/8/150 mL Can,190917 Shop Rite Liq (A)Wharton,Off Premise,7/27/2026,1.00,
Shane Barreca,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,60001 Bottle King (A) Dumont,Off Premise,7/27/2026,1.00,
Chris Payton,1161 Fever Tree Tonic Water 8/500 mL Btl,76010 Usa Wine Traders Club (Saddle Brook),Off Premise,7/27/2026,1.00,
Chris Payton,1179 Fever Tree Classic Margarita Mix 6/750 mL Btl,76010 Usa Wine Traders Club (Saddle Brook),Off Premise,7/27/2026,1.00,
Shane Barreca,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,73003 Bottle King (A) Hillsdale,Off Premise,7/27/2026,1.00,
Phil Ernst,1175 Fever Tree Cucumber 6/4/200 mL Btl,83001 Food Universe Marketplace,Off Premise,7/24/2026,1.00,
Phil Ernst,1155 Fever Tree Ginger Beer 3/8/150 mL Can,83001 Food Universe Marketplace,Off Premise,7/24/2026,1.00,
Phil Ernst,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,83001 Food Universe Marketplace,Off Premise,7/24/2026,1.00,
Mike Ast,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,19009 Diamond Liquor,Off Premise,7/24/2026,1.00,
Phil Ernst,1160 Fever Tree Tonic Water 6/4/200 mL Btl,83001 Food Universe Marketplace,Off Premise,7/24/2026,1.00,
Phil Ernst,1153 Fever Tree Blood Orange Ginger Beer 6/4/200 mL Btl,83001 Food Universe Marketplace,Off Premise,7/24/2026,1.00,
Mike Ast,1160 Fever Tree Tonic Water 6/4/200 mL Btl,19009 Diamond Liquor,Off Premise,7/24/2026,1.00,
Jim Heaney,1160 Fever Tree Tonic Water 6/4/200 mL Btl,24011 Shoppers Vineyard (A),Off Premise,7/24/2026,1.00,
Dan Lagala,1160 Fever Tree Tonic Water 6/4/200 mL Btl,44016 Liquor City(A)Cliffside,Off Premise,7/24/2026,1.00,
Phil Ernst,1167 Fever Tree Elderflower Tonic Water 3/8/150 mL Can,83001 Food Universe Marketplace,Off Premise,7/24/2026,1.00,
Dan Lagala,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,44016 Liquor City(A)Cliffside,Off Premise,7/24/2026,1.00,
Phil Ernst,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,83001 Food Universe Marketplace,Off Premise,7/24/2026,1.00,
Phil Ernst,1159 Fever Tree Club Soda 3/8/150 mL Can,83001 Food Universe Marketplace,Off Premise,7/24/2026,1.00,
Phil Ernst,1169 Fever Tree Ginger Ale 6/4/200 mL Btl,83001 Food Universe Marketplace,Off Premise,7/24/2026,1.00,
Phil Ernst,1176 Fever Tree Sicilian Lemonade 6/4/200 mL Btl,83001 Food Universe Marketplace,Off Premise,7/24/2026,1.00,
Phil Ernst,1157 Fever Tree Club Soda 6/4/200 mL Btl,83001 Food Universe Marketplace,Off Premise,7/24/2026,1.00,
Mike Ast,1165 Fever Tree Tonic Water Light 3/8/150 mL Can,96002 Wine & Spirit World(W),Off Premise,7/24/2026,1.00,
Phil Ernst,1155 Fever Tree Ginger Beer 3/8/150 mL Can,80026 Stew Leonard's(A) Paramus Wine,Off Premise,7/23/2026,1.00,
Shane Barreca,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,62009 Gary's Wine & Marketplace (Closter),Off Premise,7/23/2026,1.00,
Phil Ernst,1159 Fever Tree Club Soda 3/8/150 mL Can,80026 Stew Leonard's(A) Paramus Wine,Off Premise,7/23/2026,1.00,
Jim Heaney,1176 Fever Tree Sicilian Lemonade 6/4/200 mL Btl,30005 Rutherford Wine (A),Off Premise,7/23/2026,1.00,
Shane Barreca,1155 Fever Tree Ginger Beer 3/8/150 mL Can,62009 Gary's Wine & Marketplace (Closter),Off Premise,7/23/2026,1.00,
Jim Heaney,1152 Fever Tree Light Ginger Beer 6/4/200 mL Btl,25008 Clifton Commons S & W,Off Premise,7/23/2026,1.00,
Shane Barreca,1157 Fever Tree Club Soda 6/4/200 mL Btl,62009 Gary's Wine & Marketplace (Closter),Off Premise,7/23/2026,1.00,
Phil Ernst,1162 Fever Tree Tonic Water 3/8/150 mL Can,80026 Stew Leonard's(A) Paramus Wine,Off Premise,7/23/2026,1.00,
Shane Barreca,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,62009 Gary's Wine & Marketplace (Closter),Off Premise,7/23/2026,1.00,
Phil Ernst,1179 Fever Tree Classic Margarita Mix 6/750 mL Btl,80026 Stew Leonard's(A) Paramus Wine,Off Premise,7/23/2026,1.00,
Jim Heaney,1181 Fever Tree Classic Bloody Mary Mix 6/750 mL Btl,25008 Clifton Commons S & W,Off Premise,7/23/2026,1.00,
Shane Barreca,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,62009 Gary's Wine & Marketplace (Closter),Off Premise,7/23/2026,1.00,
Jim Heaney,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,25008 Clifton Commons S & W,Off Premise,7/23/2026,1.00,
Shane Barreca,1160 Fever Tree Tonic Water 6/4/200 mL Btl,62009 Gary's Wine & Marketplace (Closter),Off Premise,7/23/2026,1.00,
Jim Heaney,1160 Fever Tree Tonic Water 6/4/200 mL Btl,30005 Rutherford Wine (A),Off Premise,7/23/2026,1.00,
Phil Ernst,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,80026 Stew Leonard's(A) Paramus Wine,Off Premise,7/23/2026,1.00,
Shane Barreca,1162 Fever Tree Tonic Water 3/8/150 mL Can,62009 Gary's Wine & Marketplace (Closter),Off Premise,7/23/2026,1.00,
Shane Barreca,1160 Fever Tree Tonic Water 6/4/200 mL Btl,65001 Wine & Whiskey (A),Off Premise,7/23/2026,1.00,
Phil Ernst,1180 Fever Tree Classic Margarita Light Mix 6/750 mL Btl,80026 Stew Leonard's(A) Paramus Wine,Off Premise,7/23/2026,1.00,
Phil Ernst,1170 Fever Tree Ginger Ale 3/8/150 mL Can,80026 Stew Leonard's(A) Paramus Wine,Off Premise,7/23/2026,1.00,
Jim Heaney,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,30005 Rutherford Wine (A),Off Premise,7/23/2026,1.00,
Jim Heaney,1157 Fever Tree Club Soda 6/4/200 mL Btl,30005 Rutherford Wine (A),Off Premise,7/23/2026,1.00,
Jim Heaney,1162 Fever Tree Tonic Water 3/8/150 mL Can,25008 Clifton Commons S & W,Off Premise,7/23/2026,1.00,
Shane Barreca,1159 Fever Tree Club Soda 3/8/150 mL Can,62009 Gary's Wine & Marketplace (Closter),Off Premise,7/23/2026,1.00,
Phil Ernst,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,80026 Stew Leonard's(A) Paramus Wine,Off Premise,7/23/2026,1.00,
Jim Heaney,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,25008 Clifton Commons S & W,Off Premise,7/23/2026,1.00,
Jim Heaney,1160 Fever Tree Tonic Water 6/4/200 mL Btl,25008 Clifton Commons S & W,Off Premise,7/23/2026,1.00,
Jim Heaney,1179 Fever Tree Classic Margarita Mix 6/750 mL Btl,25008 Clifton Commons S & W,Off Premise,7/23/2026,1.00,
Shane Barreca,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,62009 Gary's Wine & Marketplace (Closter),Off Premise,7/23/2026,1.00,
Shane Barreca,1179 Fever Tree Classic Margarita Mix 6/750 mL Btl,62009 Gary's Wine & Marketplace (Closter),Off Premise,7/23/2026,1.00,
Chris Payton,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,47011 Ridgefield Deli & Liq,Off Premise,7/22/2026,1.00,
Mike Ast,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,87001 Uncorked Wine & Spirits (Hohokus),Off Premise,7/22/2026,1.00,
Chris Payton,1155 Fever Tree Ginger Beer 3/8/150 mL Can,47011 Ridgefield Deli & Liq,Off Premise,7/22/2026,1.00,
Mike Ast,1176 Fever Tree Sicilian Lemonade 6/4/200 mL Btl,84010 Ridgewood Super Cellar,Off Premise,7/22/2026,1.00,
Mike Ast,1169 Fever Tree Ginger Ale 6/4/200 mL Btl,87001 Uncorked Wine & Spirits (Hohokus),Off Premise,7/22/2026,1.00,
Mike Ast,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,84010 Ridgewood Super Cellar,Off Premise,7/22/2026,1.00,
Mike Ast,1168 Fever Tree mediterranean Tonic Water 6/4/200 mL Btl,87001 Uncorked Wine & Spirits (Hohokus),Off Premise,7/22/2026,1.00,
Jim Heaney,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,29012 Riverside Liquors,Off Premise,7/22/2026,1.00,
Mike Ast,1163 Fever Tree Tonic Water Light 6/4/200 mL Btl,84010 Ridgewood Super Cellar,Off Premise,7/22/2026,1.00,
Mike Ast,1160 Fever Tree Tonic Water 6/4/200 mL Btl,84010 Ridgewood Super Cellar,Off Premise,7/22/2026,1.00,
Chris Payton,1160 Fever Tree Tonic Water 6/4/200 mL Btl,47011 Ridgefield Deli & Liq,Off Premise,7/22/2026,1.00,
Chris Payton,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,47011 Ridgefield Deli & Liq,Off Premise,7/22/2026,1.00,
Chris Payton,1157 Fever Tree Club Soda 6/4/200 mL Btl,47011 Ridgefield Deli & Liq,Off Premise,7/22/2026,1.00,
Mike Ast,1157 Fever Tree Club Soda 6/4/200 mL Btl,84010 Ridgewood Super Cellar,Off Premise,7/22/2026,1.00,
Jim Heaney,1154 Fever Tree Ginger Beer 8/500 mL Btl,29012 Riverside Liquors,Off Premise,7/22/2026,1.00,
Jim Heaney,1161 Fever Tree Tonic Water 8/500 mL Btl,29012 Riverside Liquors,Off Premise,7/22/2026,1.00,
Mike Ast,1160 Fever Tree Tonic Water 6/4/200 mL Btl,87001 Uncorked Wine & Spirits (Hohokus),Off Premise,7/22/2026,1.00,
Klejdi Lamo,1153 Fever Tree Blood Orange Ginger Beer 6/4/200 mL Btl,190304 Shoppers Disc Liquor,Off Premise,7/21/2026,1.00,
Matt Powierski,1153 Fever Tree Blood Orange Ginger Beer 6/4/200 mL Btl,31060 Bottle Republic (Rutherford),Off Premise,7/21/2026,1.00,
Michael Harboy,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,12005 Shay's Liquors,Off Premise,7/21/2026,1.00,
Phil Ernst,1170 Fever Tree Ginger Ale 3/8/150 mL Can,25010 Stew Leonard's Wines & Spirits of Clifton,Off Premise,7/21/2026,1.00,
Shane Barreca,1154 Fever Tree Ginger Beer 8/500 mL Btl,73008 Shop Rite Liq (A)Hillsdal,Off Premise,7/21/2026,1.00,
Shane Barreca,1155 Fever Tree Ginger Beer 3/8/150 mL Can,73008 Shop Rite Liq (A)Hillsdal,Off Premise,7/21/2026,1.00,
Matt Powierski,1170 Fever Tree Ginger Ale 3/8/150 mL Can,31060 Bottle Republic (Rutherford),Off Premise,7/21/2026,1.00,
Shane Barreca,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,86003 Township Liq (P),Off Premise,7/21/2026,1.00,
Michael Harboy,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,12005 Shay's Liquors,Off Premise,7/21/2026,1.00,
Matt Powierski,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,31060 Bottle Republic (Rutherford),Off Premise,7/21/2026,1.00,
Phil Ernst,1162 Fever Tree Tonic Water 3/8/150 mL Can,25010 Stew Leonard's Wines & Spirits of Clifton,Off Premise,7/21/2026,1.00,
Shane Barreca,1152 Fever Tree Light Ginger Beer 6/4/200 mL Btl,73008 Shop Rite Liq (A)Hillsdal,Off Premise,7/21/2026,1.00,
Phil Ernst,1159 Fever Tree Club Soda 3/8/150 mL Can,25010 Stew Leonard's Wines & Spirits of Clifton,Off Premise,7/21/2026,1.00,
Matt Powierski,1155 Fever Tree Ginger Beer 3/8/150 mL Can,31060 Bottle Republic (Rutherford),Off Premise,7/21/2026,1.00,
Klejdi Lamo,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,190304 Shoppers Disc Liquor,Off Premise,7/21/2026,1.00,
Phil Ernst,1157 Fever Tree Club Soda 6/4/200 mL Btl,25010 Stew Leonard's Wines & Spirits of Clifton,Off Premise,7/21/2026,1.00,
Shane Barreca,1179 Fever Tree Classic Margarita Mix 6/750 mL Btl,73008 Shop Rite Liq (A)Hillsdal,Off Premise,7/21/2026,1.00,
Klejdi Lamo,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,190304 Shoppers Disc Liquor,Off Premise,7/21/2026,1.00,
Klejdi Lamo,1163 Fever Tree Tonic Water Light 6/4/200 mL Btl,190304 Shoppers Disc Liquor,Off Premise,7/21/2026,1.00,
Matt Powierski,1159 Fever Tree Club Soda 3/8/150 mL Can,31060 Bottle Republic (Rutherford),Off Premise,7/21/2026,1.00,
Phil Ernst,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,25010 Stew Leonard's Wines & Spirits of Clifton,Off Premise,7/21/2026,1.00,
Matt Powierski,1160 Fever Tree Tonic Water 6/4/200 mL Btl,31060 Bottle Republic (Rutherford),Off Premise,7/21/2026,1.00,
Shane Barreca,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,73008 Shop Rite Liq (A)Hillsdal,Off Premise,7/21/2026,1.00,
Shane Barreca,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,73008 Shop Rite Liq (A)Hillsdal,Off Premise,7/21/2026,1.00,
Shane Barreca,1160 Fever Tree Tonic Water 6/4/200 mL Btl,73008 Shop Rite Liq (A)Hillsdal,Off Premise,7/21/2026,1.00,
Matt Powierski,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,31060 Bottle Republic (Rutherford),Off Premise,7/21/2026,1.00,
Shane Barreca,1168 Fever Tree mediterranean Tonic Water 6/4/200 mL Btl,73008 Shop Rite Liq (A)Hillsdal,Off Premise,7/21/2026,1.00,
Phil Ernst,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,25010 Stew Leonard's Wines & Spirits of Clifton,Off Premise,7/21/2026,1.00,
Jayson Romine,1163 Fever Tree Tonic Water Light 6/4/200 mL Btl,230114 Liquor Factory III Sparta,Off Premise,7/20/2026,1.00,
Dan Lagala,1168 Fever Tree mediterranean Tonic Water 6/4/200 mL Btl,48006 Andres Wine & Spirits,Off Premise,7/20/2026,1.00,
Jayson Romine,1160 Fever Tree Tonic Water 6/4/200 mL Btl,408 Fredon Liquor (Fredon Deli),Off Premise,7/20/2026,1.00,
Dan Lagala,1181 Fever Tree Classic Bloody Mary Mix 6/750 mL Btl,48006 Andres Wine & Spirits,Off Premise,7/20/2026,1.00,
Shane Barreca,1155 Fever Tree Ginger Beer 3/8/150 mL Can,67004 Beverage Barn (A),Off Premise,7/20/2026,1.00,
Shane Barreca,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,67004 Beverage Barn (A),Off Premise,7/20/2026,1.00,
Jayson Romine,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,230114 Liquor Factory III Sparta,Off Premise,7/20/2026,1.00,
Dan Lagala,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,48006 Andres Wine & Spirits,Off Premise,7/20/2026,1.00,
Klejdi Lamo,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,190917 Shop Rite Liq (A)Wharton,Off Premise,7/20/2026,1.00,
Phil Ernst,1160 Fever Tree Tonic Water 6/4/200 mL Btl,78008 Shop Rite Liq(A) Roch Pk,Off Premise,7/20/2026,1.00,
Shane Barreca,1180 Fever Tree Classic Margarita Light Mix 6/750 mL Btl,67004 Beverage Barn (A),Off Premise,7/20/2026,1.00,
Jayson Romine,1169 Fever Tree Ginger Ale 6/4/200 mL Btl,191010 Liquor Factory II Jefferson,Off Premise,7/20/2026,1.00,
Jayson Romine,1175 Fever Tree Cucumber 6/4/200 mL Btl,230114 Liquor Factory III Sparta,Off Premise,7/20/2026,1.00,
Klejdi Lamo,1155 Fever Tree Ginger Beer 3/8/150 mL Can,190917 Shop Rite Liq (A)Wharton,Off Premise,7/20/2026,1.00,
Shane Barreca,1162 Fever Tree Tonic Water 3/8/150 mL Can,67004 Beverage Barn (A),Off Premise,7/20/2026,1.00,
Shane Barreca,1167 Fever Tree Elderflower Tonic Water 3/8/150 mL Can,67004 Beverage Barn (A),Off Premise,7/20/2026,1.00,
Phil Ernst,1179 Fever Tree Classic Margarita Mix 6/750 mL Btl,78008 Shop Rite Liq(A) Roch Pk,Off Premise,7/20/2026,1.00,
Shane Barreca,1179 Fever Tree Classic Margarita Mix 6/750 mL Btl,67004 Beverage Barn (A),Off Premise,7/20/2026,1.00,
Shane Barreca,1159 Fever Tree Club Soda 3/8/150 mL Can,67004 Beverage Barn (A),Off Premise,7/20/2026,1.00,
Shane Barreca,1165 Fever Tree Tonic Water Light 3/8/150 mL Can,67004 Beverage Barn (A),Off Premise,7/20/2026,1.00,
Shane Barreca,1161 Fever Tree Tonic Water 8/500 mL Btl,74005 Winemart Discount,Off Premise,7/17/2026,1.00,
Anthony Palmisano,1161 Fever Tree Tonic Water 8/500 mL Btl,9003 B & B Wine&Liq,Off Premise,7/17/2026,1.00,
Phil Ernst,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,29004 Shop-Rite Liq Lyndhurst,Off Premise,7/17/2026,1.00,
Phil Ernst,1157 Fever Tree Club Soda 6/4/200 mL Btl,29004 Shop-Rite Liq Lyndhurst,Off Premise,7/17/2026,1.00,
Matt Powierski,1168 Fever Tree mediterranean Tonic Water 6/4/200 mL Btl,36007 Shop Rite Of Wallington,Off Premise,7/17/2026,1.00,
Matt Powierski,1159 Fever Tree Club Soda 3/8/150 mL Can,36007 Shop Rite Of Wallington,Off Premise,7/17/2026,1.00,
Klejdi Lamo,1160 Fever Tree Tonic Water 6/4/200 mL Btl,190216 House of Wine & Liquor,Off Premise,7/17/2026,1.00,
Matt Powierski,1161 Fever Tree Tonic Water 8/500 mL Btl,36007 Shop Rite Of Wallington,Off Premise,7/17/2026,1.00,
Phil Ernst,1153 Fever Tree Blood Orange Ginger Beer 6/4/200 mL Btl,29004 Shop-Rite Liq Lyndhurst,Off Premise,7/17/2026,1.00,
Klejdi Lamo,1157 Fever Tree Club Soda 6/4/200 mL Btl,190216 House of Wine & Liquor,Off Premise,7/17/2026,1.00,
Shane Barreca,1163 Fever Tree Tonic Water Light 6/4/200 mL Btl,67004 Beverage Barn (A),Off Premise,7/17/2026,1.00,
Matt Powierski,1162 Fever Tree Tonic Water 3/8/150 mL Can,36007 Shop Rite Of Wallington,Off Premise,7/17/2026,1.00,
Jayson Romine,1165 Fever Tree Tonic Water Light 3/8/150 mL Can,230114 Liquor Factory III Sparta,Off Premise,7/17/2026,1.00,
