#,Account #,DBA,Distribution Area,Address,City,Date/Time,Photos,Route / Sales Rep,Brand,Brand Family,Supplier,# of Taps,Distributor
653,230424,MOOSE LODGE 432,SUSSEX,214 CO RD 622,FREDON TOWNSHIP,07/13/2026 12:19 PM,Photos,11 - brian sengebush,YUENGLING,YUENGLING,YUENGLING BREWERY,1,US
654,190803,GERMANIA PARK,MORRIS 1,56 CONGER ST.,DOVER,07/13/2026 12:16 PM,Photos,11 - brian sengebush,HOFBRAU,HOFBRAU,HOFBRAU,1,THEM
655,190803,GERMANIA PARK,MORRIS 1,56 CONGER ST.,DOVER,07/13/2026 12:16 PM,Photos,11 - brian sengebush,HOFBRAU HEFEWEIZEN,HOFBRAU,HOFBRAU,1,THEM
656,190803,GERMANIA PARK,MORRIS 1,56 CONGER ST.,DOVER,07/13/2026 12:16 PM,Photos,11 - brian sengebush,RADEBERGER PILSNER,RADEBERGER EXPORTBIERBRAUEREI,RADEBERGER GRUPPE,1,THEM
657,15081,EVOLUTION RESTAURANT & BAR,PASSAIC,279 W BROWERTOWN RD,WOODLAND PARK,07/13/2026 11:39 AM,Photos,19 - robin feldman,MODELO ESPECIAL,MODELO CERVEZA,CONSTELLATION BRANDS,1,US
658,15081,EVOLUTION RESTAURANT & BAR,PASSAIC,279 W BROWERTOWN RD,WOODLAND PARK,07/13/2026 11:39 AM,Photos,19 - robin feldman,MILLER LITE BEER,MILLER LITE,MOLSON COORS BEVERAGE COMPANY,1,US
659,15081,EVOLUTION RESTAURANT & BAR,PASSAIC,279 W BROWERTOWN RD,WOODLAND PARK,07/13/2026 11:39 AM,Photos,19 - robin feldman,SAMUEL ADAMS SUMMER ALE,SAM ADAMS SEASONAL,BOSTON BEER COMPANY,1,US
660,32023,REDD'S REST (Z),BERGEN,317 WASHINGTON AVE,CARLSTADT,07/13/2026 11:35 AM,Photos,27 - Nicholas Melissari,BITBURGER PREMIUM PILS,BITBURGER,TOTAL BEVERAGE SOLUTION,1,THEM
661,32023,REDD'S REST (Z),BERGEN,317 WASHINGTON AVE,CARLSTADT,07/13/2026 11:35 AM,Photos,27 - Nicholas Melissari,WEIHENSTEPHAN,WEIHENSTEPHAN,TOTAL BEVERAGE SOLUTION,1,US
662,32023,REDD'S REST (Z),BERGEN,317 WASHINGTON AVE,CARLSTADT,07/13/2026 11:35 AM,Photos,27 - Nicholas Melissari,MODELO ESPECIAL,MODELO CERVEZA,CONSTELLATION BRANDS,1,US
663,32023,REDD'S REST (Z),BERGEN,317 WASHINGTON AVE,CARLSTADT,07/13/2026 11:35 AM,Photos,27 - Nicholas Melissari,COORS LIGHT BEER,COORS LIGHT,MOLSON COORS BEVERAGE COMPANY,1,US
664,32023,REDD'S REST (Z),BERGEN,317 WASHINGTON AVE,CARLSTADT,07/13/2026 11:35 AM,Photos,27 - Nicholas Melissari,YUENGLING,YUENGLING,YUENGLING BREWERY,1,US
665,32023,REDD'S REST (Z),BERGEN,317 WASHINGTON AVE,CARLSTADT,07/13/2026 11:35 AM,Photos,27 - Nicholas Melissari,SCHOFFERHOFER GRAPEFRUIT,SCHOFFERHOFER,RADEBERGER GRUPPE,1,US
666,32023,REDD'S REST (Z),BERGEN,317 WASHINGTON AVE,CARLSTADT,07/13/2026 11:35 AM,Photos,27 - Nicholas Melissari,DAB EXPORT,DAB,RADEBERGER GRUPPE,1,US
667,81015,FAIR LAWN ATHLETIC CLUB,BERGEN,14-19 PARAMELEE AVE,FAIR LAWN,07/10/2026 12:35 PM,Photos,7 - Paul McLaughlin,PABST BLUE RIBBON,PABST,PABST BREWING COMPANY,1,US
668,81015,FAIR LAWN ATHLETIC CLUB,BERGEN,14-19 PARAMELEE AVE,FAIR LAWN,07/10/2026 12:35 PM,Photos,7 - Paul McLaughlin,COORS LIGHT BEER,COORS LIGHT,MOLSON COORS BEVERAGE COMPANY,1,US
669,81015,FAIR LAWN ATHLETIC CLUB,BERGEN,14-19 PARAMELEE AVE,FAIR LAWN,07/10/2026 12:35 PM,Photos,7 - Paul McLaughlin,MILLER LITE BEER,MILLER LITE,MOLSON COORS BEVERAGE COMPANY,1,US
670,191504,JEFFERSON HOUSE (A),MORRIS 1,139 NOLAN'S POINT RD,LAKE HOPATCONG,07/10/2026 11:59 AM,Photos,11 - brian sengebush,SAMUEL ADAMS SUMMER ALE,SAM ADAMS SEASONAL,BOSTON BEER COMPANY,1,US
671,191504,JEFFERSON HOUSE (A),MORRIS 1,139 NOLAN'S POINT RD,LAKE HOPATCONG,07/10/2026 11:59 AM,Photos,11 - brian sengebush,YUENGLING,YUENGLING,YUENGLING BREWERY,1,US
672,37005,CHARLIES TAV(Z),BERGEN,147 FREDERICK ST,GARFIELD,07/09/2026 07:12 PM,Photos,27 - Nicholas Melissari,SAMUEL ADAMS SUMMER ALE,SAM ADAMS SEASONAL,BOSTON BEER COMPANY,1,US
673,37005,CHARLIES TAV(Z),BERGEN,147 FREDERICK ST,GARFIELD,07/09/2026 07:12 PM,Photos,27 - Nicholas Melissari,DOGFISH HEAD BREWING,DOGFISH,BOSTON BEER COMPANY,1,US
674,37005,CHARLIES TAV(Z),BERGEN,147 FREDERICK ST,GARFIELD,07/09/2026 07:12 PM,Photos,27 - Nicholas Melissari,CAPE MAY IPA,CAPE MAY BREWING,CAPE MAY BREWING COMPANY,1,US
675,37005,CHARLIES TAV(Z),BERGEN,147 FREDERICK ST,GARFIELD,07/09/2026 07:12 PM,Photos,27 - Nicholas Melissari,PABST BLUE RIBBON,PABST,PABST BREWING COMPANY,1,US
676,37011,THE FIREHOUSE,BERGEN,42 PLAUDERVILLE AVE,GARFIELD,07/09/2026 05:48 PM,Photos,27 - Nicholas Melissari,BLUE MOON BELGIAN WHITE ALE,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,US
677,37011,THE FIREHOUSE,BERGEN,42 PLAUDERVILLE AVE,GARFIELD,07/09/2026 05:48 PM,Photos,27 - Nicholas Melissari,CARLSBERG'S LAGER,CARLSBERG BRYGGERIERNE,TOTAL BEVERAGE SOLUTION,1,THEM
678,37011,THE FIREHOUSE,BERGEN,42 PLAUDERVILLE AVE,GARFIELD,07/09/2026 05:48 PM,Photos,27 - Nicholas Melissari,CAPE MAY IPA,CAPE MAY BREWING,CAPE MAY BREWING COMPANY,1,US
679,37011,THE FIREHOUSE,BERGEN,42 PLAUDERVILLE AVE,GARFIELD,07/09/2026 05:48 PM,Photos,27 - Nicholas Melissari,COORS LIGHT BEER,COORS LIGHT,MOLSON COORS BEVERAGE COMPANY,1,US
680,37011,THE FIREHOUSE,BERGEN,42 PLAUDERVILLE AVE,GARFIELD,07/09/2026 05:48 PM,Photos,27 - Nicholas Melissari,ANGRY ORCHARD CRISP APPLE CIDER,ANGRY ORCHARD,BOSTON BEER COMPANY,1,US
681,37011,THE FIREHOUSE,BERGEN,42 PLAUDERVILLE AVE,GARFIELD,07/09/2026 05:48 PM,Photos,27 - Nicholas Melissari,TWISTED TEA,TWISTED TEA,BOSTON BEER COMPANY,1,US
682,37070,THE HIVE BAR & BISTRO,BERGEN,142 OUTWATER LANE,GARFIELD,07/09/2026 05:35 PM,Photos,27 - Nicholas Melissari,COORS LIGHT BEER,COORS LIGHT,MOLSON COORS BEVERAGE COMPANY,1,US
683,37070,THE HIVE BAR & BISTRO,BERGEN,142 OUTWATER LANE,GARFIELD,07/09/2026 05:35 PM,Photos,27 - Nicholas Melissari,SAMUEL ADAMS SUMMER ALE,SAM ADAMS SEASONAL,BOSTON BEER COMPANY,1,US
684,37070,THE HIVE BAR & BISTRO,BERGEN,142 OUTWATER LANE,GARFIELD,07/09/2026 05:35 PM,Photos,27 - Nicholas Melissari,YUENGLING,YUENGLING,YUENGLING BREWERY,1,US
685,37070,THE HIVE BAR & BISTRO,BERGEN,142 OUTWATER LANE,GARFIELD,07/09/2026 05:35 PM,Photos,27 - Nicholas Melissari,BLUE MOON BELGIAN WHITE ALE,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,US
686,37063,JOJO'S BAR & GRILL,BERGEN,133 MONROE ST,GARFIELD,07/09/2026 05:21 PM,Photos,27 - Nicholas Melissari,COORS LIGHT BEER,COORS LIGHT,MOLSON COORS BEVERAGE COMPANY,1,US
687,37063,JOJO'S BAR & GRILL,BERGEN,133 MONROE ST,GARFIELD,07/09/2026 05:21 PM,Photos,27 - Nicholas Melissari,BLUE MOON BELGIAN WHITE ALE,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,US
688,37063,JOJO'S BAR & GRILL,BERGEN,133 MONROE ST,GARFIELD,07/09/2026 05:21 PM,Photos,27 - Nicholas Melissari,YUENGLING,YUENGLING,YUENGLING BREWERY,1,US
689,37063,JOJO'S BAR & GRILL,BERGEN,133 MONROE ST,GARFIELD,07/09/2026 05:21 PM,Photos,27 - Nicholas Melissari,NEW BELGIUM VOODOO RANGER JUICY HAZE IPA,NEW BELGIUM VOODOO RANGER,NEW BELGIUM BRANDS,1,US
690,37063,JOJO'S BAR & GRILL,BERGEN,133 MONROE ST,GARFIELD,07/09/2026 05:21 PM,Photos,27 - Nicholas Melissari,EVIL GENIUS #ADULTING,EVIL GENIUS SEASONAL,EVIL GENIUS BEER COMPANY,1,US
691,78017,EL ASADERO MEXICAN GRILL (ROCHELLE PARK),BERGEN,375 W. PASSAIC ST.,ROCHELLE PARK,07/09/2026 04:01 PM,Photos,27 - Nicholas Melissari,SIERRA NEVADA HAZY LITTLE THING,SIERRA NEVADA BREWING COMPANY,SIERRA NEVADA BREWING COMPANY,1,US
692,78017,EL ASADERO MEXICAN GRILL (ROCHELLE PARK),BERGEN,375 W. PASSAIC ST.,ROCHELLE PARK,07/09/2026 04:01 PM,Photos,27 - Nicholas Melissari,COORS LIGHT BEER,COORS LIGHT,MOLSON COORS BEVERAGE COMPANY,1,US
693,78017,EL ASADERO MEXICAN GRILL (ROCHELLE PARK),BERGEN,375 W. PASSAIC ST.,ROCHELLE PARK,07/09/2026 04:01 PM,Photos,27 - Nicholas Melissari,BLUE MOON BELGIAN WHITE ALE,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,US
694,78017,EL ASADERO MEXICAN GRILL (ROCHELLE PARK),BERGEN,375 W. PASSAIC ST.,ROCHELLE PARK,07/09/2026 04:01 PM,Photos,27 - Nicholas Melissari,DOS EQUIS AMBAR ESPECIAL,DOS EQUIS,HEINEKEN,1,US
695,78017,EL ASADERO MEXICAN GRILL (ROCHELLE PARK),BERGEN,375 W. PASSAIC ST.,ROCHELLE PARK,07/09/2026 04:01 PM,Photos,27 - Nicholas Melissari,MODELO ESPECIAL,MODELO CERVEZA,CONSTELLATION BRANDS,1,US
696,78017,EL ASADERO MEXICAN GRILL (ROCHELLE PARK),BERGEN,375 W. PASSAIC ST.,ROCHELLE PARK,07/09/2026 04:01 PM,Photos,27 - Nicholas Melissari,MODELO NEGRA,MODELO ORO,CONSTELLATION BRANDS,1,US
697,78017,EL ASADERO MEXICAN GRILL (ROCHELLE PARK),BERGEN,375 W. PASSAIC ST.,ROCHELLE PARK,07/09/2026 04:01 PM,Photos,27 - Nicholas Melissari,SAPPORO PREMIUM,SAPPORO,SAPPORO,1,US
698,78017,EL ASADERO MEXICAN GRILL (ROCHELLE PARK),BERGEN,375 W. PASSAIC ST.,ROCHELLE PARK,07/09/2026 04:01 PM,Photos,27 - Nicholas Melissari,PACIFICO,PACIFICO,CONSTELLATION BRANDS,1,US
699,29021,UNCLE VINNYS BAR & GRILL,BERGEN,37 RIDGE ROAD,LYNDHURST,07/09/2026 03:09 PM,Photos,27 - Nicholas Melissari,COORS LIGHT BEER,COORS LIGHT,MOLSON COORS BEVERAGE COMPANY,1,US
700,29021,UNCLE VINNYS BAR & GRILL,BERGEN,37 RIDGE ROAD,LYNDHURST,07/09/2026 03:09 PM,Photos,27 - Nicholas Melissari,YUENGLING,YUENGLING,YUENGLING BREWERY,1,US
701,29014,BAR 503,SALES,503 VALLEY BROOK AVE,LYNDHURST,07/09/2026 02:59 PM,Photos,27 - Nicholas Melissari,CORONA PREMIER,CORONA,CONSTELLATION BRANDS,1,US
702,29014,BAR 503,SALES,503 VALLEY BROOK AVE,LYNDHURST,07/09/2026 02:59 PM,Photos,27 - Nicholas Melissari,PERONI NASTRO AZZURRO,PERONI NASTRO AZZURRO,MOLSON COORS BEVERAGE COMPANY,1,US
703,29014,BAR 503,SALES,503 VALLEY BROOK AVE,LYNDHURST,07/09/2026 02:59 PM,Photos,27 - Nicholas Melissari,MILLER LITE BEER,MILLER LITE,MOLSON COORS BEVERAGE COMPANY,1,US
704,29014,BAR 503,SALES,503 VALLEY BROOK AVE,LYNDHURST,07/09/2026 02:59 PM,Photos,27 - Nicholas Melissari,BLUE MOON BELGIAN WHITE ALE,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,US
705,29014,BAR 503,SALES,503 VALLEY BROOK AVE,LYNDHURST,07/09/2026 02:59 PM,Photos,27 - Nicholas Melissari,SAMUEL ADAMS SUMMER ALE,SAM ADAMS SEASONAL,BOSTON BEER COMPANY,1,US
706,29014,BAR 503,SALES,503 VALLEY BROOK AVE,LYNDHURST,07/09/2026 02:59 PM,Photos,27 - Nicholas Melissari,NEW BELGIUM VOODOO RANGER JUICY HAZE IPA,NEW BELGIUM VOODOO RANGER,NEW BELGIUM BRANDS,1,US
707,191523,RUSTIC TEXMEX & SPORTS BAR,SALES,47 MAXIM DRIVE,HOPATCONG,07/09/2026 02:48 PM,Photos,11 - brian sengebush,MILLER LITE BEER,MILLER LITE,MOLSON COORS BEVERAGE COMPANY,1,US
708,191523,RUSTIC TEXMEX & SPORTS BAR,SALES,47 MAXIM DRIVE,HOPATCONG,07/09/2026 02:48 PM,Photos,11 - brian sengebush,YUENGLING,YUENGLING,YUENGLING BREWERY,1,US
709,191523,RUSTIC TEXMEX & SPORTS BAR,SALES,47 MAXIM DRIVE,HOPATCONG,07/09/2026 02:48 PM,Photos,11 - brian sengebush,PABST BLUE RIBBON,PABST,PABST BREWING COMPANY,1,US
710,191521,PATRICKS PUB (P),SUSSEX,470 RIVER STYX RD,HOPATCONG,07/09/2026 02:41 PM,Photos,11 - brian sengebush,COORS LIGHT BEER,COORS LIGHT,MOLSON COORS BEVERAGE COMPANY,1,US
711,191521,PATRICKS PUB (P),SUSSEX,470 RIVER STYX RD,HOPATCONG,07/09/2026 02:41 PM,Photos,11 - brian sengebush,MILLER LITE BEER,MILLER LITE,MOLSON COORS BEVERAGE COMPANY,1,US
712,191521,PATRICKS PUB (P),SUSSEX,470 RIVER STYX RD,HOPATCONG,07/09/2026 02:41 PM,Photos,11 - brian sengebush,YUENGLING,YUENGLING,YUENGLING BREWERY,1,US
713,191521,PATRICKS PUB (P),SUSSEX,470 RIVER STYX RD,HOPATCONG,07/09/2026 02:41 PM,Photos,11 - brian sengebush,MODELO ESPECIAL,MODELO CERVEZA,CONSTELLATION BRANDS,1,US
714,191521,PATRICKS PUB (P),SUSSEX,470 RIVER STYX RD,HOPATCONG,07/09/2026 02:41 PM,Photos,11 - brian sengebush,BLUE MOON BELGIAN WHITE ALE,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,US
715,191521,PATRICKS PUB (P),SUSSEX,470 RIVER STYX RD,HOPATCONG,07/09/2026 02:41 PM,Photos,11 - brian sengebush,SAMUEL ADAMS SUMMER ALE,SAM ADAMS SEASONAL,BOSTON BEER COMPANY,1,US
716,191521,PATRICKS PUB (P),SUSSEX,470 RIVER STYX RD,HOPATCONG,07/09/2026 02:41 PM,Photos,11 - brian sengebush,LEINENKUGEL'S SUMMER SHANDY,LEINENKUGEL'S,MOLSON COORS BEVERAGE COMPANY,1,US
717,191521,PATRICKS PUB (P),SUSSEX,470 RIVER STYX RD,HOPATCONG,07/09/2026 02:41 PM,Photos,11 - brian sengebush,SIERRA NEVADA HAZY LITTLE THING,SIERRA NEVADA BREWING COMPANY,SIERRA NEVADA BREWING COMPANY,1,US
718,191521,PATRICKS PUB (P),SUSSEX,470 RIVER STYX RD,HOPATCONG,07/09/2026 02:41 PM,Photos,11 - brian sengebush,DOGFISH HEAD GRATEFUL DEAD JUICY PALE ALE,DOGFISH HEAD BREWERY,BOSTON BEER COMPANY,1,US
719,191521,PATRICKS PUB (P),SUSSEX,470 RIVER STYX RD,HOPATCONG,07/09/2026 02:41 PM,Photos,11 - brian sengebush,NEW BELGIUM VOODOO RANGER JUICY HAZE IPA,NEW BELGIUM VOODOO RANGER,NEW BELGIUM BRANDS,1,US
720,191521,PATRICKS PUB (P),SUSSEX,470 RIVER STYX RD,HOPATCONG,07/09/2026 02:41 PM,Photos,11 - brian sengebush,MAGNERS IRISH CIDER ORIGINAL,MAGNERS CIDER,TOTAL BEVERAGE SOLUTION,1,US
721,191509,THE BEACON,SUSSEX,453 RIVER STYX RD,HOPATCONG,07/09/2026 02:36 PM,Photos,11 - brian sengebush,DOC'S DRAFT HARD APPLE CIDER,DOC'S HARD CIDERS,NW BEVERAGES,1,US
722,191509,THE BEACON,SUSSEX,453 RIVER STYX RD,HOPATCONG,07/09/2026 02:36 PM,Photos,11 - brian sengebush,MILLER LITE BEER,MILLER LITE,MOLSON COORS BEVERAGE COMPANY,1,US
723,191509,THE BEACON,SUSSEX,453 RIVER STYX RD,HOPATCONG,07/09/2026 02:36 PM,Photos,11 - brian sengebush,LEINENKUGEL'S SUMMER SHANDY,LEINENKUGEL'S,MOLSON COORS BEVERAGE COMPANY,1,US
724,29019,MICKEY'S BAR & GRILL (Z),BERGEN,601 RIVERSIDE PLAZA,LYNDHURST,07/09/2026 02:36 PM,Photos,27 - Nicholas Melissari,YUENGLING,YUENGLING,YUENGLING BREWERY,1,US
725,29019,MICKEY'S BAR & GRILL (Z),BERGEN,601 RIVERSIDE PLAZA,LYNDHURST,07/09/2026 02:36 PM,Photos,27 - Nicholas Melissari,COORS LIGHT BEER,COORS LIGHT,MOLSON COORS BEVERAGE COMPANY,1,US
726,29019,MICKEY'S BAR & GRILL (Z),BERGEN,601 RIVERSIDE PLAZA,LYNDHURST,07/09/2026 02:36 PM,Photos,27 - Nicholas Melissari,BLUE MOON BELGIAN WHITE ALE,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,US
727,191305,CHAPALA MEXICAN GRILL 4,SALES,25 LAKESIDE BLVD,HOPATCONG,07/09/2026 02:29 PM,Photos,11 - brian sengebush,DOS EQUIS LAGER ESPECIAL,DOS EQUIS,HEINEKEN,1,THEM
728,191305,CHAPALA MEXICAN GRILL 4,SALES,25 LAKESIDE BLVD,HOPATCONG,07/09/2026 02:29 PM,Photos,11 - brian sengebush,MODELO ESPECIAL,MODELO CERVEZA,CONSTELLATION BRANDS,1,US
729,191305,CHAPALA MEXICAN GRILL 4,SALES,25 LAKESIDE BLVD,HOPATCONG,07/09/2026 02:29 PM,Photos,11 - brian sengebush,MODELO NEGRA,MODELO ORO,CONSTELLATION BRANDS,1,US
730,191305,CHAPALA MEXICAN GRILL 4,SALES,25 LAKESIDE BLVD,HOPATCONG,07/09/2026 02:29 PM,Photos,11 - brian sengebush,PACIFICO,PACIFICO,CONSTELLATION BRANDS,1,US
731,191305,CHAPALA MEXICAN GRILL 4,SALES,25 LAKESIDE BLVD,HOPATCONG,07/09/2026 02:29 PM,Photos,11 - brian sengebush,BLUE MOON BELGIAN WHITE ALE,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,US
732,191305,CHAPALA MEXICAN GRILL 4,SALES,25 LAKESIDE BLVD,HOPATCONG,07/09/2026 02:29 PM,Photos,11 - brian sengebush,SIERRA NEVADA HAZY LITTLE THING,SIERRA NEVADA BREWING COMPANY,SIERRA NEVADA BREWING COMPANY,1,US
733,28008,TAVERN ON RIDGE,SALES,14 RIDGE ROAD,NORTH ARLINGTON,07/09/2026 02:20 PM,Photos,27 - Nicholas Melissari,MODELO ESPECIAL,MODELO CERVEZA,CONSTELLATION BRANDS,1,US
734,28008,TAVERN ON RIDGE,SALES,14 RIDGE ROAD,NORTH ARLINGTON,07/09/2026 02:20 PM,Photos,27 - Nicholas Melissari,COORS LIGHT BEER,COORS LIGHT,MOLSON COORS BEVERAGE COMPANY,1,US
735,28008,TAVERN ON RIDGE,SALES,14 RIDGE ROAD,NORTH ARLINGTON,07/09/2026 02:20 PM,Photos,27 - Nicholas Melissari,BLUE MOON BELGIAN WHITE ALE,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,US
736,28008,TAVERN ON RIDGE,SALES,14 RIDGE ROAD,NORTH ARLINGTON,07/09/2026 02:20 PM,Photos,27 - Nicholas Melissari,ANGRY ORCHARD CRISP APPLE CIDER,ANGRY ORCHARD,BOSTON BEER COMPANY,1,US
737,28008,TAVERN ON RIDGE,SALES,14 RIDGE ROAD,NORTH ARLINGTON,07/09/2026 02:20 PM,Photos,27 - Nicholas Melissari,YUENGLING,YUENGLING,YUENGLING BREWERY,1,US
738,28008,TAVERN ON RIDGE,SALES,14 RIDGE ROAD,NORTH ARLINGTON,07/09/2026 02:20 PM,Photos,27 - Nicholas Melissari,SAMUEL ADAMS SUMMER ALE,SAM ADAMS SEASONAL,BOSTON BEER COMPANY,1,US
739,191510,LOLA'S RESTAURANT,SUSSEX,300 LAKESIDE AVE,HOPATCONG,07/09/2026 02:12 PM,Photos,11 - brian sengebush,PACIFICO,PACIFICO,CONSTELLATION BRANDS,1,US
740,191510,LOLA'S RESTAURANT,SUSSEX,300 LAKESIDE AVE,HOPATCONG,07/09/2026 02:12 PM,Photos,11 - brian sengebush,MODELO ESPECIAL,MODELO CERVEZA,CONSTELLATION BRANDS,1,US
741,191510,LOLA'S RESTAURANT,SUSSEX,300 LAKESIDE AVE,HOPATCONG,07/09/2026 02:12 PM,Photos,11 - brian sengebush,CORONA LIGHT,CORONA,CONSTELLATION BRANDS,1,US
742,191510,LOLA'S RESTAURANT,SUSSEX,300 LAKESIDE AVE,HOPATCONG,07/09/2026 02:12 PM,Photos,11 - brian sengebush,BLUE MOON BELGIAN WHITE ALE,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,US
743,191510,LOLA'S RESTAURANT,SUSSEX,300 LAKESIDE AVE,HOPATCONG,07/09/2026 02:12 PM,Photos,11 - brian sengebush,DOGFISH HEAD 60 MINUTE IPA,DOGFISH HEAD BREWERY,BOSTON BEER COMPANY,1,US
744,28009,1 REPUBLIK,BERGEN,26 RIDGE RD,NORTH ARLINGTON,07/09/2026 02:11 PM,Photos,27 - Nicholas Melissari,BLUE MOON BELGIAN WHITE ALE,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,US
745,28009,1 REPUBLIK,BERGEN,26 RIDGE RD,NORTH ARLINGTON,07/09/2026 02:11 PM,Photos,27 - Nicholas Melissari,SAMUEL ADAMS SUMMER ALE,SAM ADAMS SEASONAL,BOSTON BEER COMPANY,1,US
746,28009,1 REPUBLIK,BERGEN,26 RIDGE RD,NORTH ARLINGTON,07/09/2026 02:11 PM,Photos,27 - Nicholas Melissari,COORS LIGHT BEER,COORS LIGHT,MOLSON COORS BEVERAGE COMPANY,1,US
747,191001,STONE WATER,MORRIS 1,125 NEW JERSEY 181,LAKE HOPATCONG,07/09/2026 02:05 PM,Photos,11 - brian sengebush,MILLER LITE BEER,MILLER LITE,MOLSON COORS BEVERAGE COMPANY,1,US
748,28003,KTB COFFEE SHOP & LOUNGE,BERGEN,323 RIDGE RD,NORTH ARLINGTON,07/09/2026 01:57 PM,Photos,27 - Nicholas Melissari,EVIL GENIUS #ADULTING,EVIL GENIUS SEASONAL,EVIL GENIUS BEER COMPANY,1,US
749,28027,ROMA REST. (P),BERGEN,33 CRYSTAL ST,NORTH ARLINGTON,07/09/2026 01:54 PM,Photos,27 - Nicholas Melissari,COORS LIGHT BEER,COORS LIGHT,MOLSON COORS BEVERAGE COMPANY,1,US
750,28027,ROMA REST. (P),BERGEN,33 CRYSTAL ST,NORTH ARLINGTON,07/09/2026 01:54 PM,Photos,27 - Nicholas Melissari,PERONI NASTRO AZZURRO,PERONI NASTRO AZZURRO,MOLSON COORS BEVERAGE COMPANY,1,US
751,28027,ROMA REST. (P),BERGEN,33 CRYSTAL ST,NORTH ARLINGTON,07/09/2026 01:54 PM,Photos,27 - Nicholas Melissari,BLUE MOON BELGIAN WHITE ALE,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,US
752,28027,ROMA REST. (P),BERGEN,33 CRYSTAL ST,NORTH ARLINGTON,07/09/2026 01:54 PM,Photos,27 - Nicholas Melissari,SAMUEL ADAMS SUMMER ALE,SAM ADAMS SEASONAL,BOSTON BEER COMPANY,1,US
753,28027,ROMA REST. (P),BERGEN,33 CRYSTAL ST,NORTH ARLINGTON,07/09/2026 01:54 PM,Photos,27 - Nicholas Melissari,YUENGLING,YUENGLING,YUENGLING BREWERY,1,US
754,29035,MARTY GRA'S (A),BERGEN,601 SCHUYLER AVE,LYNDHURST,07/09/2026 01:39 PM,Photos,27 - Nicholas Melissari,MILLER LITE BEER,MILLER LITE,MOLSON COORS BEVERAGE COMPANY,1,US
755,29035,MARTY GRA'S (A),BERGEN,601 SCHUYLER AVE,LYNDHURST,07/09/2026 01:39 PM,Photos,27 - Nicholas Melissari,YUENGLING,YUENGLING,YUENGLING BREWERY,1,US
756,31028,THE UNION BAR & PROVISIONS,BERGEN,170 UNION AVE,EAST RUTHERFORD,07/09/2026 01:16 PM,Photos,27 - Nicholas Melissari,MAGNERS CIDER,MAGNERS,VERMONT HARD CIDER,1,US
757,31028,THE UNION BAR & PROVISIONS,BERGEN,170 UNION AVE,EAST RUTHERFORD,07/09/2026 01:16 PM,Photos,27 - Nicholas Melissari,PERONI NASTRO AZZURRO,PERONI NASTRO AZZURRO,MOLSON COORS BEVERAGE COMPANY,1,US
758,31028,THE UNION BAR & PROVISIONS,BERGEN,170 UNION AVE,EAST RUTHERFORD,07/09/2026 01:16 PM,Photos,27 - Nicholas Melissari,SAMUEL ADAMS SUMMER ALE,SAM ADAMS SEASONAL,BOSTON BEER COMPANY,1,US
759,31028,THE UNION BAR & PROVISIONS,BERGEN,170 UNION AVE,EAST RUTHERFORD,07/09/2026 01:16 PM,Photos,27 - Nicholas Melissari,BLUE MOON BELGIAN WHITE ALE,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,US
760,80018,MILLERS PARAMUS ALE HOUSE,BERGEN,270 RT. 4 EAST,PARAMUS,07/09/2026 12:07 PM,Photos,27 - Nicholas Melissari,COORS LIGHT BEER,COORS LIGHT,MOLSON COORS BEVERAGE COMPANY,1,US
761,80018,MILLERS PARAMUS ALE HOUSE,BERGEN,270 RT. 4 EAST,PARAMUS,07/09/2026 12:07 PM,Photos,27 - Nicholas Melissari,LAGUNITAS BREWING,LAGUNITAS,LAGUNITAS BREWING COMPANY,2,US
762,80018,MILLERS PARAMUS ALE HOUSE,BERGEN,270 RT. 4 EAST,PARAMUS,07/09/2026 12:07 PM,Photos,27 - Nicholas Melissari,MODELO ESPECIAL,MODELO CERVEZA,CONSTELLATION BRANDS,1,US
763,80018,MILLERS PARAMUS ALE HOUSE,BERGEN,270 RT. 4 EAST,PARAMUS,07/09/2026 12:07 PM,Photos,27 - Nicholas Melissari,BLUE MOON BELGIAN WHITE ALE,BLUE MOON,MOLSON COORS BEVERAGE COMPANY,1,US
764,80018,MILLERS PARAMUS ALE HOUSE,BERGEN,270 RT. 4 EAST,PARAMUS,07/09/2026 12:07 PM,Photos,27 - Nicholas Melissari,ANGRY ORCHARD CRISP APPLE CIDER,ANGRY ORCHARD,BOSTON BEER COMPANY,1,US
