Product Name,Customer Num,Customer Name,On-Off Premise,Unit Price,Cases   2025,Cases   2026,$Vol   2025,$Vol   2026
Sun Cruiser Lemonade Variety Pack 2/12/12 oz Can,58005,Feathers (A),On Premise,$40.85,,2.00,,$81.70
Sun Cruiser Lemonade Variety Pack 2/12/12 oz Can,24019,Sharky's Wings(P),On Premise,$39.00,,3.00,,$117.00
Sun Cruiser Lemonade Variety Pack 2/12/12 oz Can,24019,Sharky's Wings(P),On Premise,$43.00,,3.00,,$129.00
Sun Cruiser Lemonade Variety Pack 2/12/12 oz Can,24019,Sharky's Wings(P),On Premise,$40.85,,25.00,,"$1,021.25"
Sun Cruiser Lemonade Variety Pack 2/12/12 oz Can,11007,Meadows Golf Club(P),On Premise,$39.00,,10.00,,$390.00
Sun Cruiser Lemonade Variety Pack 2/12/12 oz Can,11007,Meadows Golf Club(P),On Premise,$40.85,,3.00,,$122.55
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,49085,Tommy's Tavern + Tap (Edgewater),On Premise,$54.00,5.00,,$270.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,12047,American Lgn 174 Wayne,On Premise,$54.00,3.00,,$162.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,230930,Brick & Brew,On Premise,$49.00,1.00,,$49.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,80007,The Orange Lantern,On Premise,$49.00,4.00,3.00,$196.00,$147.00
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,11011,Sunset Pub & Grill(Z),On Premise,$45.00,11.00,,$495.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,24031,Tommy's Tavern & Tap (Clifton),On Premise,$49.00,2.00,,$98.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,88002,Nellie's Place (P),On Premise,$49.00,1.00,1.00,$49.00,$49.00
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,31011,Blarney Station,On Premise,$54.00,1.00,,$54.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,2004,Sam's Bar and Grill,On Premise,$45.00,2.00,,$90.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,24031,Tommy's Tavern & Tap (Clifton),On Premise,$54.00,5.00,1.00,$270.00,$54.00
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,190220,Reservoir Tavern(A),On Premise,$49.00,2.00,,$98.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,94009,Oakland Diner,On Premise,$54.00,1.00,,$54.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,1214,Whiskey Wolf Tavern (P),On Premise,$45.00,,3.00,,$135.00
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,30017,Renaissance Meadowlands,On Premise,$54.00,3.00,,$162.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,41006,Straphanger Saloon (A),On Premise,$49.00,2.00,,$98.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,94009,Oakland Diner,On Premise,$49.00,3.00,,$147.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,29035,Marty Gra's (A),On Premise,$54.00,1.00,,$54.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,31058,Dream 360,On Premise,$45.00,4.00,,$180.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,56004,Jack E Pooh's,On Premise,$49.00,2.00,2.00,$98.00,$98.00
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,31009,Vesta Wood Fired Pizza,On Premise,$54.00,1.00,,$54.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,10007,Bardis (P),On Premise,$45.00,,1.00,,$45.00
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,191009,Mason Street Grille,On Premise,$45.00,,3.00,,$135.00
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,1214,Whiskey Wolf Tavern (P),On Premise,$49.00,,5.00,,$245.00
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,73001,Lou's,On Premise,$49.00,1.00,,$49.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,3007,Kitchen & Beer Bar,On Premise,$49.00,2.00,,$98.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,230903,Black Bear Golf(A),On Premise,$54.00,1.00,,$54.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,96005,The Brick House (P),On Premise,$49.00,3.00,,$147.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,190923,Knotty Pine Pub (P),On Premise,$45.00,2.00,,$90.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,28009,1 Republik,On Premise,$49.00,2.00,,$98.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,32008,Steve's Bar & Grill (A),On Premise,$54.00,1.00,,$54.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,230915,Crystal Sprs/Wild Turkey,On Premise,$43.00,8.00,,$344.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,230929,Airport Pub & Pkg,On Premise,$49.00,2.00,,$98.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,230917,Doc's Place (P),On Premise,$45.00,3.00,,$135.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,230903,Black Bear Golf(A),On Premise,$49.00,2.00,,$98.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,19005,Celtic Corner,On Premise,$49.00,6.00,,$294.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,12038,Tommy's Tavern + Tap (Wayne),On Premise,$54.00,1.00,,$54.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,19004,Shortways' Barn (A),On Premise,$45.00,10.00,,$450.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,88002,Nellie's Place (P),On Premise,$54.00,4.00,,$216.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,77003,Blue 42 Restaurant & Bar,On Premise,$49.00,3.00,,$147.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,28024,N Arlington Bowl O Drome,On Premise,$54.00,4.00,,$216.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,231210,Bally Owen Golf Club,On Premise,$54.00,1.00,,$54.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,191219,Berkshire Valley Gc,On Premise,$49.00,2.00,,$98.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,44048,Clubhouse Cafe (P),On Premise,$49.00,4.00,,$196.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,19004,Shortways' Barn (A),On Premise,$49.00,5.00,,$245.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,230118,Lake Mohawk (P) Golf Club,On Premise,$45.00,5.00,,$225.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,231005,Ogdensburg Fire Dept,On Premise,$54.00,1.00,,$54.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,80018,Millers Paramus Ale House,On Premise,$49.00,,3.00,,$147.00
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,231210,Bally Owen Golf Club,On Premise,$49.00,1.00,,$49.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,230917,Doc's Place (P),On Premise,$49.00,1.00,,$49.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,12038,Tommy's Tavern + Tap (Wayne),On Premise,$49.00,2.00,,$98.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,231309,The Stuffed Olive_2,On Premise,$49.00,3.00,,$147.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,40005,Lazy Lanigans (A),On Premise,$45.00,13.00,,$585.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,57007,New Bridge Inn(A),On Premise,$54.00,1.00,,$54.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,19005,Celtic Corner,On Premise,$45.00,12.00,,$540.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,12047,American Lgn 174 Wayne,On Premise,$49.00,1.00,,$49.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,31043,House of Que (East Rutherford),On Premise,$49.00,10.00,,$490.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,1035,Old School Pub P),On Premise,$45.00,34.00,,"$1,530.00",
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,80007,The Orange Lantern,On Premise,$54.00,3.00,,$162.00,
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,1035,Old School Pub P),On Premise,$49.00,14.00,1.00,$686.00,$49.00
Sun Cruiser Peach Iced Tea 6/4/12 oz Can,8015,Thatcher Mc Ghees (A),On Premise,$45.00,35.00,,"$1,575.00",
Sun Cruiser Pink Lemonade 1/12/19.2 oz Can,78007,Woodstone Pizza B & G,On Premise,$34.00,,1.00,,$34.00
Sun Cruiser Pink Lemonade 1/12/19.2 oz Can,8004,The Side Door (P),On Premise,$42.00,,0.00,,$0.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,15081,Evolution Restaurant & Bar,On Premise,$45.00,,1.00,,$45.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,73002,The Cornerstone (P),On Premise,$38.25,,6.00,,$229.50
Sun Cruiser Pink Lemonade 1/24/12 oz Can,191510,Lola's Restaurant,On Premise,$39.00,,1.00,,$39.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,11011,Sunset Pub & Grill(Z),On Premise,$39.00,,8.00,,$312.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,60017,K Of C Dumont,On Premise,$39.00,,1.00,,$39.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,69012,449 Prime @ Edgewood Country Club,On Premise,$39.00,,4.00,,$156.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,190709,Adams (P),On Premise,$39.00,,2.00,,$78.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,7003,Blu Ale House,On Premise,$39.00,,1.00,,$39.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,191207,Daily Planet (A),On Premise,$45.00,,1.00,,$45.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,231207,Great Gorge Golf (A) Club,On Premise,$37.50,,4.00,,$150.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,88002,Nellie's Place (P),On Premise,$39.00,,1.00,,$39.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,231718,Jumboland Diner,On Premise,$39.00,,1.00,,$39.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,52036,Vida Garden,On Premise,$39.00,,2.00,,$78.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,15074,Bask 46,On Premise,$39.00,,7.00,,$273.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,28024,N Arlington Bowl O Drome,On Premise,$39.00,,1.00,,$39.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,70008,Hearth & Tap Co.,On Premise,$39.00,,6.00,,$234.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,94009,Oakland Diner,On Premise,$45.00,,1.00,,$45.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,31059,Apres Cafe,On Premise,$38.25,,2.00,,$76.50
Sun Cruiser Pink Lemonade 1/24/12 oz Can,73002,The Cornerstone (P),On Premise,$45.00,,1.00,,$45.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,231209,Mt Creek Hex Lg(North) A,On Premise,$39.00,,8.00,,$312.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,230915,Crystal Sprs/Wild Turkey,On Premise,$37.50,,10.00,,$375.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,69009,Rivervale Country Club,On Premise,$39.00,,1.00,,$39.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,31059,Apres Cafe,On Premise,$39.00,,1.00,,$39.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,231207,Great Gorge Golf (A) Club,On Premise,$38.25,,8.00,,$306.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,190312,The Knoll Country Club & Catering,On Premise,$39.00,,5.00,,$195.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,80027,Ridgewood Country Club,On Premise,$38.25,,5.00,,$191.25
Sun Cruiser Pink Lemonade 1/24/12 oz Can,74012,Iron Horse,On Premise,$39.00,,3.00,,$117.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,83011,Stone & Rail,On Premise,$39.00,,2.00,,$78.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,69012,449 Prime @ Edgewood Country Club,On Premise,$38.25,,9.00,,$344.25
Sun Cruiser Pink Lemonade 1/24/12 oz Can,230903,Black Bear Golf(A),On Premise,$39.00,,6.00,,$234.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,230312,Skyland Baseball,On Premise,$38.25,,10.00,,$382.50
Sun Cruiser Pink Lemonade 1/24/12 oz Can,230430,Applebee's Grill(A)Newton,On Premise,$39.00,,1.00,,$39.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,230312,Skyland Baseball,On Premise,$37.50,,6.00,,$225.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,15074,Bask 46,On Premise,$38.25,,1.00,,$38.25
Sun Cruiser Pink Lemonade 1/24/12 oz Can,56004,Jack E Pooh's,On Premise,$39.00,,11.00,,$429.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,8004,The Side Door (P),On Premise,$39.00,,12.00,,$468.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,10010,Sunset Valley G C (A),On Premise,$38.25,,13.00,,$497.25
Sun Cruiser Pink Lemonade 1/24/12 oz Can,230312,Skyland Baseball,On Premise,$39.00,,2.00,,$78.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,10010,Sunset Valley G C (A),On Premise,$39.00,,13.00,,$507.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,191009,Mason Street Grille,On Premise,$39.00,,15.00,,$585.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,12051,Packanack Golf (P),On Premise,$39.00,,19.00,,$741.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,84022,Park West Tavern,On Premise,$39.00,,3.00,,$117.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,73002,The Cornerstone (P),On Premise,$37.50,,2.00,,$75.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,8004,The Side Door (P),On Premise,$45.00,,1.00,,$45.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,191103,Whistle Stop (P),On Premise,$39.00,,1.00,,$39.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,230930,Brick & Brew,On Premise,$45.00,,1.00,,$45.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,41006,Straphanger Saloon (A),On Premise,$39.00,,1.00,,$39.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,231210,Bally Owen Golf Club,On Premise,$39.00,,2.00,,$78.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,231214,Mt Creek Kink (So)A,On Premise,$39.00,,3.00,,$117.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,231207,Great Gorge Golf (A) Club,On Premise,$39.00,,11.00,,$429.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,74012,Iron Horse,On Premise,$38.25,,6.00,,$229.50
Sun Cruiser Pink Lemonade 1/24/12 oz Can,45005,Colonial Bar,On Premise,$39.00,,2.00,,$78.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,190205,Sharky's West (P),On Premise,$39.00,,1.00,,$39.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,1017,Millers Ale House Rockawa,On Premise,$45.00,,3.00,,$135.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,190923,Knotty Pine Pub (P),On Premise,$39.00,,2.00,,$78.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,231209,Mt Creek Hex Lg(North) A,On Premise,$37.50,,24.00,,$900.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,38020,Lodi Lanes (A),On Premise,$39.00,,5.00,,$195.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,191601,Stoll Street Tavern,On Premise,$39.00,,4.00,,$156.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,31037,Delaware North Met Life Stadium,On Premise,$37.50,,200.00,,"$7,500.00"
Sun Cruiser Pink Lemonade 1/24/12 oz Can,230118,Lake Mohawk (P) Golf Club,On Premise,$38.25,,2.00,,$76.50
Sun Cruiser Pink Lemonade 1/24/12 oz Can,60012,Grant Street Cafe (A),On Premise,$38.25,,5.00,,$191.25
Sun Cruiser Pink Lemonade 1/24/12 oz Can,1035,Old School Pub P),On Premise,$38.25,,4.00,,$153.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,38020,Lodi Lanes (A),On Premise,$37.50,,10.00,,$375.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,230118,Lake Mohawk (P) Golf Club,On Premise,$39.00,,2.00,,$78.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,230917,Doc's Place (P),On Premise,$38.25,,1.00,,$38.25
Sun Cruiser Pink Lemonade 1/24/12 oz Can,60012,Grant Street Cafe (A),On Premise,$39.00,,2.00,,$78.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,70004,Davey's Locker (A),On Premise,$38.25,,12.00,,$459.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,190108,Harrigan's Rest. (P),On Premise,$45.00,,1.00,,$45.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,191601,Stoll Street Tavern,On Premise,$38.25,,5.00,,$191.25
Sun Cruiser Pink Lemonade 1/24/12 oz Can,80027,Ridgewood Country Club,On Premise,$39.00,,5.00,,$195.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,191009,Mason Street Grille,On Premise,$38.25,,27.00,,"$1,032.75"
Sun Cruiser Pink Lemonade 1/24/12 oz Can,191219,Berkshire Valley Gc,On Premise,$39.00,,7.00,,$273.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,70004,Davey's Locker (A),On Premise,$37.50,,5.00,,$187.50
Sun Cruiser Pink Lemonade 1/24/12 oz Can,230306,AG Pizza & Restaurant - Newton,On Premise,$39.00,,1.00,,$39.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,70004,Davey's Locker (A),On Premise,$39.00,,1.00,,$39.00
Sun Cruiser Pink Lemonade 1/24/12 oz Can,38020,Lodi Lanes (A),On Premise,$38.25,,6.00,,$229.50
Sun Cruiser Pink Lemonade 6/4/12 oz Can,84015,The Office 2131 Ridgewood,On Premise,$49.00,,3.00,,$147.00
Sun Cruiser Pink Lemonade 6/4/12 oz Can,230118,Lake Mohawk (P) Golf Club,On Premise,$49.00,,3.00,,$147.00
Sun Cruiser Pink Lemonade 6/4/12 oz Can,31009,Vesta Wood Fired Pizza,On Premise,$49.00,,3.00,,$147.00
Sun Cruiser Pink Lemonade 6/4/12 oz Can,1214,Whiskey Wolf Tavern (P),On Premise,$49.00,,2.00,,$98.00
Sun Cruiser Pink Lemonade 6/4/12 oz Can,1023,The New Jessies Kettle(P),On Premise,$45.00,,1.00,,$45.00
Sun Cruiser Pink Lemonade 6/4/12 oz Can,42009,Nikki's Bar & Grill,On Premise,$54.00,,1.00,,$54.00
Sun Cruiser Sampler Variety Pack 2/12/12 oz Can,31054,Burger Shack,On Premise,$39.00,,5.00,,$195.00
Sun Cruiser Sampler Variety Pack 2/12/12 oz Can,71010,Elks Post 2234,On Premise,$39.00,,10.00,,$390.00
Sun Cruiser Sampler Variety Pack 2/12/12 oz Can,230103,St.Moritz Grill & Bar,On Premise,$39.00,,8.00,,$312.00
Sun Cruiser Sampler Variety Pack 2/12/12 oz Can,70008,Hearth & Tap Co.,On Premise,$39.00,,20.00,,$780.00
Sun Cruiser Sampler Variety Pack 2/12/12 oz Can,190923,Knotty Pine Pub (P),On Premise,$40.85,,10.00,,$408.50
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,29030,City Lounge (P),On Premise,$45.00,1.00,,$45.00,
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,40005,Lazy Lanigans (A),On Premise,$39.00,13.00,3.00,$507.00,$117.00
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,80027,Ridgewood Country Club,On Premise,$37.50,,5.00,,$187.50
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,230115,Elks Post 2356,On Premise,$39.00,,1.00,,$39.00
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,42003,Whiskey Roads,On Premise,$39.00,1.00,,$39.00,
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,230312,Skyland Baseball,On Premise,$39.00,,1.00,,$39.00
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,11011,Sunset Pub & Grill(Z),On Premise,$39.00,19.00,14.00,$741.00,$546.00
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,49085,Tommy's Tavern + Tap (Edgewater),On Premise,$39.00,1.00,,$39.00,
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,31037,Delaware North Met Life Stadium,On Premise,$39.00,40.00,,"$1,560.00",
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,230312,Skyland Baseball,On Premise,$37.50,,6.00,,$225.00
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,84022,Park West Tavern,On Premise,$39.00,,6.00,,$234.00
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,88003,W's Village Grille,On Premise,$39.00,,2.00,,$78.00
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,12038,Tommy's Tavern + Tap (Wayne),On Premise,$39.00,2.00,4.00,$78.00,$156.00
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,12038,Tommy's Tavern + Tap (Wayne),On Premise,$45.00,1.00,2.00,$45.00,$90.00
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,84022,Park West Tavern,On Premise,$45.00,,1.00,,$45.00
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,191103,Whistle Stop (P),On Premise,$39.00,1.00,,$39.00,
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,24031,Tommy's Tavern & Tap (Clifton),On Premise,$45.00,1.00,4.00,$45.00,$180.00
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,191208,The Grill Room,On Premise,$39.00,,9.00,,$351.00
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,69012,449 Prime @ Edgewood Country Club,On Premise,$39.00,14.00,4.00,$546.00,$156.00
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,28009,1 Republik,On Premise,$39.00,1.00,7.00,$39.00,$273.00
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,37034,Blackjack Mulligans(P) (Garfield),On Premise,$39.00,,6.00,,$234.00
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,45005,Colonial Bar,On Premise,$39.00,,3.00,,$117.00
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,8004,The Side Door (P),On Premise,$39.00,5.00,11.00,$195.00,$429.00
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,19004,Shortways' Barn (A),On Premise,$39.00,1.00,,$39.00,
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,31030,Al-Di-La' (P),On Premise,$45.00,1.00,,$45.00,
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,92007,Brady's At(A)The Station,On Premise,$39.00,1.00,1.00,$39.00,$39.00
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,190312,The Knoll Country Club & Catering,On Premise,$38.25,,5.00,,$191.25
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,230312,Skyland Baseball,On Premise,$38.25,,7.00,,$267.75
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,12020,Lakeside Drive Tavern,On Premise,$39.00,,1.00,,$39.00
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,31059,Apres Cafe,On Premise,$39.00,,2.00,,$78.00
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,28009,1 Republik,On Premise,$38.25,,2.00,,$76.50
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,44025,Rudys (A),On Premise,$39.00,,2.00,,$78.00
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,30017,Renaissance Meadowlands,On Premise,$39.00,3.00,3.00,$117.00,$117.00
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,15004,Blackjack Mulligan's Public House,On Premise,$39.00,,6.00,,$234.00
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,88002,Nellie's Place (P),On Premise,$39.00,,1.00,,$39.00
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,31009,Vesta Wood Fired Pizza,On Premise,$38.25,,3.00,,$114.75
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,191601,Stoll Street Tavern,On Premise,$38.25,,10.00,,$382.50
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,93005,Mason Jar Restaurant,On Premise,$39.00,,4.00,,$156.00
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,74012,Iron Horse,On Premise,$39.00,,3.00,,$117.00
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,86002,Doghouse Saloon (Z),On Premise,$39.00,2.00,,$78.00,
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,230917,Doc's Place (P),On Premise,$38.25,,1.00,,$38.25
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,28024,N Arlington Bowl O Drome,On Premise,$45.00,,2.00,,$90.00
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,31026,Rockafella's,On Premise,$39.00,,5.00,,$195.00
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,80027,Ridgewood Country Club,On Premise,$39.00,,8.00,,$312.00
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,92012,The Shannon Rose/Ramsey,On Premise,$39.00,,1.00,,$39.00
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,15004,Blackjack Mulligan's Public House,On Premise,$38.25,,4.00,,$153.00
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,94004,Hansil's Bar (P),On Premise,$45.00,1.00,,$45.00,
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,80018,Millers Paramus Ale House,On Premise,$39.00,,5.00,,$195.00
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,230407,Fountain House (Z),On Premise,$39.00,3.00,2.00,$117.00,$78.00
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,31058,Dream 360,On Premise,$39.00,4.00,,$156.00,
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,52036,Vida Garden,On Premise,$39.00,,1.00,,$39.00
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,42003,Whiskey Roads,On Premise,$45.00,-1.00,,($45.00),
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,190312,The Knoll Country Club & Catering,On Premise,$39.00,,2.00,,$78.00
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,3007,Kitchen & Beer Bar,On Premise,$39.00,,2.00,,$78.00
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,49085,Tommy's Tavern + Tap (Edgewater),On Premise,$45.00,1.00,2.00,$45.00,$90.00
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,31059,Apres Cafe,On Premise,$38.25,,3.00,,$114.75
Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,73002,The Cornerstone (P),On Premise,$39.00,1.00,,$39.00,
