Sales Rep Assigned,Customer ID,Customer Name,Shipping Address,City,On Premise,Brand Family,Product Num Name,Cases   2025,Buyer Count   2025,Cases   2026,Buyer Count   2026
Brian Sengebush,191007,Charley's Tavern,57 NJ-181,Lake Hopatcong,On Premise,Carbliss,200891 Carbliss Pineapple 6/4/12 oz Can,,,1.00,1
Brian Sengebush,191407,Pub 199,199 Howard Blvd,Mt Arlington,On Premise,White Claw,8583 White Claw Hard Seltzer Variety #1 2/12/12 oz Can,16.00,1,12.00,1
Brian Sengebush,231713,Flatbrook Tap House (P),180 Us-206,Branchville,On Premise,White Claw,8639 White Claw Pineapple 4/6/12 oz Can,,,1.00,1
Brian Sengebush,231710,Lakeside Pub (P),436 Us-206,Branchville,On Premise,White Claw,8582 White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,3.00,1,,
Brian Sengebush,230116,Lake Mohawk Country Club,21 Lake Mohawk Country Club Boardwalk,Sparta,On Premise,White Claw,8582 White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,,,2.00,1
Brian Sengebush,190203,Boonton Lanes,720 Myrtle Ave,Boonton,On Premise,Carbliss,200882 Carbliss Black Raspberry 6/4/12 oz Can,,,2.00,1
Brian Sengebush,191104,Chapala Grill - Lake Hopatcong,161 NJ-181,Lake Hopatcong,On Premise,White Claw,8588 White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,1.00,1,2.00,1
Brian Sengebush,190312,The Knoll Country Club & Catering,12 Knoll Lane,Boonton,On Premise,Sun Cruiser,200665 Sun Cruiser Iced Tea Variety 2/12/12 oz Can,,,2.00,1
Brian Sengebush,230428,O'reilly Pub (P),271 Spring St,Newton,On Premise,White Claw,8595 White Claw Hard Seltzer Mango 2/12/12 oz Can,5.00,1,6.00,1
Brian Sengebush,190205,Sharky's West (P),108 Boonton Ave,Boonton,On Premise,Carbliss,200886 Carbliss Lemon Tea 6/4/12 oz Can,,,1.00,1
Brian Sengebush,191601,Stoll Street Tavern,100 Stoll St,Netcong,On Premise,White Claw,8588 White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,59.00,1,12.00,1
Brian Sengebush,230407,Fountain House (Z),439 NJ-94,Newton,On Premise,White Claw,8595 White Claw Hard Seltzer Mango 2/12/12 oz Can,,,1.00,1
Brian Sengebush,1024,Buffalo Wild Wings (Rockaway),343 Mount Hope Ave,Rockaway,On Premise,Sun Cruiser,200637 Sun Cruiser Half & Half Lemonade Iced Tea 3/8/12 oz Can,12.00,1,,
Brian Sengebush,191507,The Windlass Rest (A),45 Nolans Point Park Rd,Lake Hopatcong,On Premise,Carbliss,200882 Carbliss Black Raspberry 6/4/12 oz Can,,,1.00,1
Brian Sengebush,230407,Fountain House (Z),439 NJ-94,Newton,On Premise,Sun Cruiser,200637 Sun Cruiser Half & Half Lemonade Iced Tea 3/8/12 oz Can,3.00,1,,
Brian Sengebush,191009,Mason Street Grille,24 Mason St,Lake Hopatcong,On Premise,Sun Cruiser,200637 Sun Cruiser Half & Half Lemonade Iced Tea 3/8/12 oz Can,3.00,1,4.00,1
Brian Sengebush,230432,Vfw 5360 Newton(P),85 Mill St,Newton,On Premise,White Claw,8588 White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,7.00,1,8.00,1
Brian Sengebush,1024,Buffalo Wild Wings (Rockaway),343 Mount Hope Ave,Rockaway,On Premise,Sun Cruiser,200678 Sun Cruiser Lemonade & Ice Tea 1/24/12 oz Can,,,3.00,1
Brian Sengebush,190706,Mill Lane Tavern,8 Mill Lane,Rockaway,On Premise,White Claw,8627 White Claw Green Apple 4/6/12 oz Can,1.00,1,3.00,1
Brian Sengebush,190707,The Exchange,160 E Main St,Rockaway,On Premise,White Claw,8588 White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,,,6.00,1
Brian Sengebush,190709,Adams (P),123 Hibernia Ave,Rockaway,On Premise,White Claw,8580 White Claw Hard Seltzer Natural Lime 4/6/12 oz Can,13.00,1,20.00,1
Brian Sengebush,1017,Millers Ale House Rockawa,325 Mt Hope Avenue,Rockaway,On Premise,Sun Cruiser,200641 Sun Cruiser Vodka Pink Lemonade 3/8/12 oz Can,,,1.00,1
Brian Sengebush,190104,Black Rabbit Saloon LLC,8 Main Rd,Montville,On Premise,White Claw,8595 White Claw Hard Seltzer Mango 2/12/12 oz Can,1.00,1,2.00,1
Brian Sengebush,190203,Boonton Lanes,720 Myrtle Ave,Boonton,On Premise,White Claw,8634 White Claw Hard Seltzer Peach 2/12/12 oz Can,,,9.00,1
Brian Sengebush,230422,Boomer Bar (P) & Grill,1 Co Rd 521,Newton,On Premise,White Claw,8587 White Claw Hard Seltzer Raspberry 4/6/12 oz Can,8.00,1,7.00,1
Brian Sengebush,230424,Moose Lodge 432,214 Co Rd 622,Fredon Township,On Premise,White Claw,8587 White Claw Hard Seltzer Raspberry 4/6/12 oz Can,9.00,1,4.00,1
Brian Sengebush,190923,Knotty Pine Pub (P),242 E Union Turnpike,Wharton,On Premise,Sun Cruiser,200679 Sun Cruiser Pink Lemonade 1/24/12 oz Can,,,2.00,1
Brian Sengebush,191008,Jefferson Diner & Tav(P),5 Bowling Green Parkway,Lake Hopatcong,On Premise,Carbliss,200887 Carbliss Lemon Lime 6/4/12 oz Can,,,1.00,1
Brian Sengebush,230424,Moose Lodge 432,214 Co Rd 622,Fredon Township,On Premise,White Claw,8588 White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,8.00,1,11.00,1
Brian Sengebush,231710,Lakeside Pub (P),436 Us-206,Branchville,On Premise,White Claw,8592 White Claw Hard Seltzer Mango 1/12/19.2 oz Can,10.00,1,7.00,1
Brian Sengebush,191504,Jefferson House (A),139 Nolan's Point Rd,Lake Hopatcong,On Premise,Sun Cruiser,200633 Sun Cruiser Lemonade & Iced Tea 6/4/12 oz Can,3.00,1,,
Brian Sengebush,230702,Hyde-Away Rest & Tap Room,901 Co Rd 521,Newton,On Premise,Carbliss,200882 Carbliss Black Raspberry 6/4/12 oz Can,,,1.00,1
Brian Sengebush,191510,Lola's Restaurant,300 Lakeside Ave,Hopatcong,On Premise,Sun Cruiser,200636 Sun Cruiser Classic Iced Tea 3/8/12oz Can,1.00,1,,
Brian Sengebush,190108,Harrigan's Rest. (P),144 Main Rd,Montville,On Premise,Sun Cruiser,200678 Sun Cruiser Lemonade & Ice Tea 1/24/12 oz Can,,,7.00,1
Brian Sengebush,190601,Thatcher Mcghee's (A),53 Broadway,Denville,On Premise,Sun Cruiser,200637 Sun Cruiser Half & Half Lemonade Iced Tea 3/8/12 oz Can,50.00,1,10.00,1
Brian Sengebush,230432,Vfw 5360 Newton(P),85 Mill St,Newton,On Premise,White Claw,8621 White Claw Peach 4/6/12 oz Can,2.00,1,,
Brian Sengebush,190923,Knotty Pine Pub (P),242 E Union Turnpike,Wharton,On Premise,Carbliss,200892 Carbliss Watermelon 6/4/12 oz Can,,,1.00,1
Brian Sengebush,190923,Knotty Pine Pub (P),242 E Union Turnpike,Wharton,On Premise,White Claw,8580 White Claw Hard Seltzer Natural Lime 4/6/12 oz Can,12.00,1,1.00,1
Brian Sengebush,231713,Flatbrook Tap House (P),180 Us-206,Branchville,On Premise,White Claw,8580 White Claw Hard Seltzer Natural Lime 4/6/12 oz Can,1.00,1,,
Brian Sengebush,230422,Boomer Bar (P) & Grill,1 Co Rd 521,Newton,On Premise,White Claw,8588 White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,8.00,1,15.00,1
Brian Sengebush,191009,Mason Street Grille,24 Mason St,Lake Hopatcong,On Premise,Sun Cruiser,200665 Sun Cruiser Iced Tea Variety 2/12/12 oz Can,105.00,1,,
Brian Sengebush,190214,Johnnie's Tavern,301 Boonton Ave,Boonton,On Premise,White Claw,8594 White Claw Hard Seltzer Mango 1/24/16 oz,14.00,1,6.00,1
Brian Sengebush,190803,Germania Park,56 Conger St.,Dover,On Premise,White Claw,8580 White Claw Hard Seltzer Natural Lime 4/6/12 oz Can,1.00,1,,
Brian Sengebush,230111,Rock Island Lake Club,485 Glen Rd,Sparta,On Premise,White Claw,9082 White Claw 0% Alc Mango Passionfruit 4/6/12 oz Can,2.00,1,,
Brian Sengebush,190203,Boonton Lanes,720 Myrtle Ave,Boonton,On Premise,White Claw,8587 White Claw Hard Seltzer Raspberry 4/6/12 oz Can,7.00,1,6.00,1
Brian Sengebush,191507,The Windlass Rest (A),45 Nolans Point Park Rd,Lake Hopatcong,On Premise,White Claw,8603 White Claw Hard Seltzer Watermelon 4/6/12 oz Can,2.00,1,,
Brian Sengebush,230307,Newton Country Club,25 Club Rd,Newton,On Premise,White Claw,8588 White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,4.00,1,1.00,1
Brian Sengebush,230430,Applebee's Grill(A)Newton,6 North Park Drive,Newton,On Premise,White Claw,8580 White Claw Hard Seltzer Natural Lime 4/6/12 oz Can,,,2.00,1
Brian Sengebush,1024,Buffalo Wild Wings (Rockaway),343 Mount Hope Ave,Rockaway,On Premise,Sun Cruiser,200633 Sun Cruiser Lemonade & Iced Tea 6/4/12 oz Can,2.00,1,,
Brian Sengebush,231713,Flatbrook Tap House (P),180 Us-206,Branchville,On Premise,White Claw,8588 White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,2.00,1,,
Brian Sengebush,191521,Patricks Pub (P),470 River Styx Rd,Hopatcong,On Premise,White Claw,8634 White Claw Hard Seltzer Peach 2/12/12 oz Can,2.00,1,,
Brian Sengebush,230422,Boomer Bar (P) & Grill,1 Co Rd 521,Newton,On Premise,White Claw,8580 White Claw Hard Seltzer Natural Lime 4/6/12 oz Can,1.00,1,6.00,1
Brian Sengebush,191009,Mason Street Grille,24 Mason St,Lake Hopatcong,On Premise,White Claw,8583 White Claw Hard Seltzer Variety #1 2/12/12 oz Can,5.00,1,,
Brian Sengebush,191508,Elks Post 782 (Z),201 Howard Blvd,Mt Arlington,On Premise,White Claw,8619 White Claw Blackberry 4/6/12 oz Can,2.00,1,,
Brian Sengebush,191009,Mason Street Grille,24 Mason St,Lake Hopatcong,On Premise,Sun Cruiser,200636 Sun Cruiser Classic Iced Tea 3/8/12oz Can,3.00,1,,
Brian Sengebush,191104,Chapala Grill - Lake Hopatcong,161 NJ-181,Lake Hopatcong,On Premise,White Claw,8595 White Claw Hard Seltzer Mango 2/12/12 oz Can,1.00,1,,
Brian Sengebush,190723,Muldoon's Steak & Pub,301 Mt Hope Ave,Rockaway,On Premise,White Claw,8588 White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,7.00,1,4.00,1
Brian Sengebush,230405,Sheridan Lodge (P),631 Limecrest Rd,Newton,On Premise,Sun Cruiser,200637 Sun Cruiser Half & Half Lemonade Iced Tea 3/8/12 oz Can,1.00,1,,
Brian Sengebush,231710,Lakeside Pub (P),436 Us-206,Branchville,On Premise,White Claw,8627 White Claw Green Apple 4/6/12 oz Can,5.00,1,,
Brian Sengebush,230432,Vfw 5360 Newton(P),85 Mill St,Newton,On Premise,White Claw,8595 White Claw Hard Seltzer Mango 2/12/12 oz Can,1.00,1,1.00,1
Brian Sengebush,191009,Mason Street Grille,24 Mason St,Lake Hopatcong,On Premise,Sun Cruiser,200666 Sun Cruiser Iced Tea Vodka Variety 1/18/12 oz Can,,,43.00,1
Brian Sengebush,231710,Lakeside Pub (P),436 Us-206,Branchville,On Premise,Sun Cruiser,200665 Sun Cruiser Iced Tea Variety 2/12/12 oz Can,11.00,1,8.00,1
Brian Sengebush,190905,Rockaway River Barn,11 Greenpond Rd,Rockaway,On Premise,White Claw,8595 White Claw Hard Seltzer Mango 2/12/12 oz Can,3.00,1,1.00,1
Brian Sengebush,190104,Black Rabbit Saloon LLC,8 Main Rd,Montville,On Premise,White Claw,8588 White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,3.00,1,4.00,1
Brian Sengebush,230103,St.Moritz Grill & Bar,9 White Deer Plaza,Sparta,On Premise,Sun Cruiser,200671 Sun Cruiser Sampler Variety Pack 2/12/12 oz Can,,,8.00,1
Brian Sengebush,230306,AG Pizza & Restaurant - Newton,131 Newton Sparta Rd,Newton,On Premise,Sun Cruiser,200679 Sun Cruiser Pink Lemonade 1/24/12 oz Can,,,1.00,1
Brian Sengebush,191009,Mason Street Grille,24 Mason St,Lake Hopatcong,On Premise,White Claw,8596 White Claw Hard Seltzer Variety 1/24/12 oz Loose Can,11.00,1,,
Brian Sengebush,230306,AG Pizza & Restaurant - Newton,131 Newton Sparta Rd,Newton,On Premise,White Claw,8580 White Claw Hard Seltzer Natural Lime 4/6/12 oz Can,2.00,1,,
Brian Sengebush,190707,The Exchange,160 E Main St,Rockaway,On Premise,White Claw,8595 White Claw Hard Seltzer Mango 2/12/12 oz Can,,,4.00,1
Brian Sengebush,191505,Mckenna's Pub (P),260 Espanong Rd,Lake Hopatcong,On Premise,Sun Cruiser,200665 Sun Cruiser Iced Tea Variety 2/12/12 oz Can,1.00,1,,
Brian Sengebush,190601,Thatcher Mcghee's (A),53 Broadway,Denville,On Premise,Sun Cruiser,200678 Sun Cruiser Lemonade & Ice Tea 1/24/12 oz Can,,,118.00,1
Brian Sengebush,231706,The Carriage House,470 Us-206,Branchville,On Premise,White Claw,8587 White Claw Hard Seltzer Raspberry 4/6/12 oz Can,5.00,1,,
Brian Sengebush,191521,Patricks Pub (P),470 River Styx Rd,Hopatcong,On Premise,Carbliss,200887 Carbliss Lemon Lime 6/4/12 oz Can,,,1.00,1
Brian Sengebush,231703,AG Pizza and Restaurant (Branchville),3 Mill St,Branchville,On Premise,Sun Cruiser,200637 Sun Cruiser Half & Half Lemonade Iced Tea 3/8/12 oz Can,1.00,1,,
Brian Sengebush,191521,Patricks Pub (P),470 River Styx Rd,Hopatcong,On Premise,White Claw,8588 White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,20.00,1,6.00,1
Brian Sengebush,191715,Shakey Jake's (P),134 NJ-183,Stanhope,On Premise,White Claw,8588 White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,,,0.00,1
Brian Sengebush,190709,Adams (P),123 Hibernia Ave,Rockaway,On Premise,Sun Cruiser,200678 Sun Cruiser Lemonade & Ice Tea 1/24/12 oz Can,,,2.00,1
Brian Sengebush,191004,Club 15(P),619 NJ-15,Jefferson,On Premise,White Claw,8588 White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,8.00,1,15.00,1
Brian Sengebush,191009,Mason Street Grille,24 Mason St,Lake Hopatcong,On Premise,White Claw,8595 White Claw Hard Seltzer Mango 2/12/12 oz Can,4.00,1,5.00,1
Brian Sengebush,190803,Germania Park,56 Conger St.,Dover,On Premise,White Claw,8587 White Claw Hard Seltzer Raspberry 4/6/12 oz Can,1.00,1,,
Brian Sengebush,230430,Applebee's Grill(A)Newton,6 North Park Drive,Newton,On Premise,Sun Cruiser,200634 Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,,,3.00,1
Brian Sengebush,190219,Columbia Inn,29 Main Rd.,Montville,On Premise,White Claw,8588 White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,,,0.00,1
Brian Sengebush,230312,Skyland Baseball,94 Championship Place,Augusta,On Premise,Sun Cruiser,200634 Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,,,14.00,1
Brian Sengebush,231710,Lakeside Pub (P),436 Us-206,Branchville,On Premise,White Claw,8626 White Claw Blackberry 1/12/19.2 oz Can,16.00,1,19.00,1
Brian Sengebush,191507,The Windlass Rest (A),45 Nolans Point Park Rd,Lake Hopatcong,On Premise,White Claw,8588 White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,8.00,1,6.00,1
Brian Sengebush,230428,O'reilly Pub (P),271 Spring St,Newton,On Premise,White Claw,8588 White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,8.00,1,8.00,1
Brian Sengebush,230306,AG Pizza & Restaurant - Newton,131 Newton Sparta Rd,Newton,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,1.00,1,2.00,1
Brian Sengebush,231601,Farmstead Golf (P),88 Lawrence Rd,Lafayette,On Premise,White Claw,8583 White Claw Hard Seltzer Variety #1 2/12/12 oz Can,26.00,1,10.00,1
Brian Sengebush,191504,Jefferson House (A),139 Nolan's Point Rd,Lake Hopatcong,On Premise,Sun Cruiser,200637 Sun Cruiser Half & Half Lemonade Iced Tea 3/8/12 oz Can,43.00,1,,
Brian Sengebush,230306,AG Pizza & Restaurant - Newton,131 Newton Sparta Rd,Newton,On Premise,White Claw,8621 White Claw Peach 4/6/12 oz Can,1.00,1,,
Brian Sengebush,231719,Layton Tavern,124 Co Rd 560,Layton,On Premise,Sun Cruiser,200678 Sun Cruiser Lemonade & Ice Tea 1/24/12 oz Can,,,7.00,1
Brian Sengebush,231714,Mountain House Tav & Gril,19 Us-206,Branchville,On Premise,White Claw,8597 White Claw Hard Seltzer Variety #2 2/12/12 oz Can,7.00,1,,
Brian Sengebush,190706,Mill Lane Tavern,8 Mill Lane,Rockaway,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,7.00,1,8.00,1
Brian Sengebush,191006,Gatwyns II (P),900 Route 15 North,Lake Hopatcong,On Premise,Sun Cruiser,200678 Sun Cruiser Lemonade & Ice Tea 1/24/12 oz Can,,,2.00,1
Brian Sengebush,190214,Johnnie's Tavern,301 Boonton Ave,Boonton,On Premise,Sun Cruiser,200636 Sun Cruiser Classic Iced Tea 3/8/12oz Can,3.00,1,,
Brian Sengebush,191507,The Windlass Rest (A),45 Nolans Point Park Rd,Lake Hopatcong,On Premise,Sun Cruiser,200641 Sun Cruiser Vodka Pink Lemonade 3/8/12 oz Can,1.00,1,,
Brian Sengebush,191507,The Windlass Rest (A),45 Nolans Point Park Rd,Lake Hopatcong,On Premise,Sun Cruiser,200664 Sun Cruiser Lemonade Variety 3/8/12 oz Can,4.00,1,,
Brian Sengebush,190601,Thatcher Mcghee's (A),53 Broadway,Denville,On Premise,Carbliss,200887 Carbliss Lemon Lime 6/4/12 oz Can,,,1.00,1
Brian Sengebush,190923,Knotty Pine Pub (P),242 E Union Turnpike,Wharton,On Premise,White Claw,8588 White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,23.00,1,32.00,1
Brian Sengebush,191601,Stoll Street Tavern,100 Stoll St,Netcong,On Premise,White Claw,8633 White Claw Hard Seltzer Grape 4/6/12 oz Can,4.00,1,38.00,1
Brian Sengebush,230312,Skyland Baseball,94 Championship Place,Augusta,On Premise,Carbliss,200891 Carbliss Pineapple 6/4/12 oz Can,,,1.00,1
Brian Sengebush,230432,Vfw 5360 Newton(P),85 Mill St,Newton,On Premise,White Claw,8596 White Claw Hard Seltzer Variety 1/24/12 oz Loose Can,1.00,1,,
Brian Sengebush,231710,Lakeside Pub (P),436 Us-206,Branchville,On Premise,White Claw,8588 White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,3.00,1,3.00,1
Brian Sengebush,190601,Thatcher Mcghee's (A),53 Broadway,Denville,On Premise,White Claw,8591 White Claw Hard Seltzer Black Cherry 1/24/16 oz,42.00,1,39.00,1
Brian Sengebush,191006,Gatwyns II (P),900 Route 15 North,Lake Hopatcong,On Premise,Sun Cruiser,200634 Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,3.00,1,2.00,1
Brian Sengebush,190312,The Knoll Country Club & Catering,12 Knoll Lane,Boonton,On Premise,Sun Cruiser,200634 Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,,,10.00,1
Brian Sengebush,231718,Jumboland Diner,438 US-206,Branchville,On Premise,Sun Cruiser,200678 Sun Cruiser Lemonade & Ice Tea 1/24/12 oz Can,,,1.00,1
Brian Sengebush,191818,Holiday Inn,1000 International Dr,Budd Lake,On Premise,White Claw,8596 White Claw Hard Seltzer Variety 1/24/12 oz Loose Can,3.00,1,5.00,1
Brian Sengebush,191009,Mason Street Grille,24 Mason St,Lake Hopatcong,On Premise,Sun Cruiser,200676 Sun Cruiser Blueberry Lemonade 3/8/12 oz Can,,,7.00,1
Brian Sengebush,190709,Adams (P),123 Hibernia Ave,Rockaway,On Premise,White Claw,8587 White Claw Hard Seltzer Raspberry 4/6/12 oz Can,7.00,1,,
Brian Sengebush,191004,Club 15(P),619 NJ-15,Jefferson,On Premise,White Claw,8595 White Claw Hard Seltzer Mango 2/12/12 oz Can,13.00,1,10.00,1
Brian Sengebush,190923,Knotty Pine Pub (P),242 E Union Turnpike,Wharton,On Premise,Sun Cruiser,200678 Sun Cruiser Lemonade & Ice Tea 1/24/12 oz Can,,,1.00,1
Brian Sengebush,190214,Johnnie's Tavern,301 Boonton Ave,Boonton,On Premise,Sun Cruiser,200665 Sun Cruiser Iced Tea Variety 2/12/12 oz Can,2.00,1,,
Brian Sengebush,231710,Lakeside Pub (P),436 Us-206,Branchville,On Premise,White Claw,8580 White Claw Hard Seltzer Natural Lime 4/6/12 oz Can,16.00,1,13.00,1
Brian Sengebush,230123,Sparta Lanes (Pino),43 Theatre Center,Sparta,On Premise,White Claw,8595 White Claw Hard Seltzer Mango 2/12/12 oz Can,1.00,1,2.00,1
Brian Sengebush,230312,Skyland Baseball,94 Championship Place,Augusta,On Premise,Sun Cruiser,200640 Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,,,14.00,1
Brian Sengebush,191521,Patricks Pub (P),470 River Styx Rd,Hopatcong,On Premise,Sun Cruiser,200640 Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,,,9.00,1
Brian Sengebush,191808,La Mezcalita,331 Rt 46 East,Budd Lake,On Premise,White Claw,8595 White Claw Hard Seltzer Mango 2/12/12 oz Can,1.00,1,,
Brian Sengebush,230312,Skyland Baseball,94 Championship Place,Augusta,On Premise,Carbliss,200882 Carbliss Black Raspberry 6/4/12 oz Can,,,1.00,1
Brian Sengebush,190312,The Knoll Country Club & Catering,12 Knoll Lane,Boonton,On Premise,Sun Cruiser,200640 Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,,,7.00,1
Brian Sengebush,190813,Picatinney Golf(NAFIB4-22-A-0036),Bldg 121b,Picatinny,On Premise,White Claw,8596 White Claw Hard Seltzer Variety 1/24/12 oz Loose Can,38.00,1,50.00,1
Brian Sengebush,191504,Jefferson House (A),139 Nolan's Point Rd,Lake Hopatcong,On Premise,Carbliss,200882 Carbliss Black Raspberry 6/4/12 oz Can,,,7.00,1
Brian Sengebush,191805,Pavilion Lounge(Z),44 Sand Shore Rd,Budd Lake,On Premise,White Claw,8588 White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,15.00,1,2.00,1
Brian Sengebush,191006,Gatwyns II (P),900 Route 15 North,Lake Hopatcong,On Premise,White Claw,8587 White Claw Hard Seltzer Raspberry 4/6/12 oz Can,4.00,1,4.00,1
Brian Sengebush,190214,Johnnie's Tavern,301 Boonton Ave,Boonton,On Premise,White Claw,8588 White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,43.00,1,23.00,1
Brian Sengebush,191006,Gatwyns II (P),900 Route 15 North,Lake Hopatcong,On Premise,Sun Cruiser,200664 Sun Cruiser Lemonade Variety 3/8/12 oz Can,3.00,1,,
Brian Sengebush,191505,Mckenna's Pub (P),260 Espanong Rd,Lake Hopatcong,On Premise,White Claw,8619 White Claw Blackberry 4/6/12 oz Can,10.00,1,39.00,1
Brian Sengebush,231710,Lakeside Pub (P),436 Us-206,Branchville,On Premise,White Claw,8587 White Claw Hard Seltzer Raspberry 4/6/12 oz Can,8.00,1,9.00,1
Brian Sengebush,191601,Stoll Street Tavern,100 Stoll St,Netcong,On Premise,Sun Cruiser,200634 Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,,,9.00,1
Brian Sengebush,230312,Skyland Baseball,94 Championship Place,Augusta,On Premise,Sun Cruiser,200664 Sun Cruiser Lemonade Variety 3/8/12 oz Can,11.00,1,,
Brian Sengebush,190905,Rockaway River Barn,11 Greenpond Rd,Rockaway,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,2.00,1,,
Brian Sengebush,191405,Pat's Bar (P),390 Howard Blvd,Mt Arlington,On Premise,White Claw,8580 White Claw Hard Seltzer Natural Lime 4/6/12 oz Can,4.00,1,2.00,1
Brian Sengebush,191521,Patricks Pub (P),470 River Styx Rd,Hopatcong,On Premise,White Claw,8602 White Claw Hard Seltzer Watermelon 2/12/12 oz Can,2.00,1,,
Brian Sengebush,190203,Boonton Lanes,720 Myrtle Ave,Boonton,On Premise,White Claw,8621 White Claw Peach 4/6/12 oz Can,7.00,1,,
Brian Sengebush,231714,Mountain House Tav & Gril,19 Us-206,Branchville,On Premise,White Claw,8600 White Claw Hard Seltzer Variety #3 2/12/12 oz Can,3.00,1,9.00,1
Brian Sengebush,230306,AG Pizza & Restaurant - Newton,131 Newton Sparta Rd,Newton,On Premise,White Claw,8639 White Claw Pineapple 4/6/12 oz Can,,,1.00,1
Brian Sengebush,191007,Charley's Tavern,57 NJ-181,Lake Hopatcong,On Premise,Sun Cruiser,200666 Sun Cruiser Iced Tea Vodka Variety 1/18/12 oz Can,7.00,1,,
Brian Sengebush,190606,Peace Pipe Cc (P),1 Lee Road,Denville,On Premise,Sun Cruiser,200665 Sun Cruiser Iced Tea Variety 2/12/12 oz Can,3.00,1,,
Brian Sengebush,190108,Harrigan's Rest. (P),144 Main Rd,Montville,On Premise,White Claw,8588 White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,23.00,1,15.00,1
Brian Sengebush,190214,Johnnie's Tavern,301 Boonton Ave,Boonton,On Premise,White Claw,8597 White Claw Hard Seltzer Variety #2 2/12/12 oz Can,61.00,1,4.00,1
Brian Sengebush,191510,Lola's Restaurant,300 Lakeside Ave,Hopatcong,On Premise,Sun Cruiser,200679 Sun Cruiser Pink Lemonade 1/24/12 oz Can,,,3.00,1
